Original, ADJ 
P, PROPN 
et, PROPN 
al, PROPN 
Breast, PROPN 

, SPACE 
cancer, NOUN 
cell, NOUN 
lines, NOUN 
contain, VERB 
functional, ADJ 
cancer, NOUN 
stem, NOUN 
cells, NOUN 
metastatic, ADJ 
capacity, NOUN 

, SPACE 
distinct, ADJ 
molecular, ADJ 
signature, NOUN 
Cancer, PROPN 
Res, PROPN 
2009;69:1302, NOUN 
13, NUM 

, SPACE 
13, NUM 
Kim, PROPN 
Oskarsson, PROPN 
T, PROPN 
Acharyya, PROPN 
S, PROPN 
Nguyen, PROPN 
DX, PROPN 
Zhang, PROPN 
XH, PROPN 
Norton, PROPN 
L, PROPN 
et, PROPN 
al, PROPN 
Tumor, NOUN 
self, NOUN 
seeding, NOUN 
circulating, VERB 
cancer, NOUN 
cells, NOUN 
Cell, NOUN 
2009;139:1315, NUM 
26, NUM 

, SPACE 
14, NUM 
Ginestier, PROPN 
C, PROPN 
Liu, PROPN 
S, PROPN 
Diebel, PROPN 
Korkaya, PROPN 
H, PROPN 
Luo, PROPN 
M, PROPN 
Brown, PROPN 
M, PROPN 
et, PROPN 
al, PROPN 
CXCR1, PROPN 
blockadeselectively, ADV 
targets, VERB 
human, ADJ 
breast, NOUN 
cancer, NOUN 
stem, NOUN 
cells, NOUN 
vitro, X 
xenografts, NOUN 
J, PROPN 
Clin, PROPN 

, SPACE 
Invest, PROPN 
2010;120:485, NOUN 
97, NUM 

, SPACE 
15, NUM 
Fernando, PROPN 
RI, PROPN 
Castillo, PROPN 
MD, PROPN 
Litzinger, PROPN 
M, PROPN 
Hamilton, PROPN 
DH, PROPN 
Palena, PROPN 
C., PROPN 
IL-8, PROPN 
signaling, VERB 
plays, VERB 

, SPACE 
critical, ADJ 
role, NOUN 
epithelial, ADJ 
mesenchymal, NOUN 
transition, NOUN 
human, ADJ 
carcinoma, NOUN 
cells, NOUN 

, SPACE 
Cancer, PROPN 
Res, PROPN 
2011;71:5296, PROPN 
306, NUM 

, SPACE 
16, NUM 
Korkaya, PROPN 
H, PROPN 
Wicha, PROPN 
MS, PROPN 
Breast, NOUN 
cancer, NOUN 
stem, NOUN 
cells, NOUN 
got, VERB 
surrounded, VERB 
ClinCancer, PROPN 
Res, PROPN 
2013;19:511, NUM 
3, NUM 

, SPACE 
17, NUM 
Benoy, PROPN 
IH, PROPN 
Salgado, PROPN 
R, PROPN 
Van, PROPN 
Dam, PROPN 
P, PROPN 
Geboers, PROPN 
K, PROPN 
Van, PROPN 
Marck, PROPN 
E, PROPN 
Scharpe, PROPN 
S, PROPN 
et, PROPN 
al, PROPN 
Increased, VERB 

, SPACE 
serum, NOUN 
interleukin-8, VERB 
patients, NOUN 
early, ADJ 
metastatic, ADJ 
breast, NOUN 
cancer, NOUN 
correlates, VERB 

, SPACE 
early, ADJ 
dissemination, NOUN 
survival, NOUN 
Clin, PROPN 
Cancer, PROPN 
Res, PROPN 
2004;10:7157, PROPN 
62, NUM 

, SPACE 
18, X 
Singh, PROPN 
JK, PROPN 
Farnie, PROPN 
G, PROPN 
Bundred, PROPN 
NJ, PROPN 
Simoes, PROPN 
BM, PROPN 
Shergill, PROPN 
Landberg, PROPN 
G, PROPN 
et, PROPN 
al, PROPN 
TargetingCXCR1/2, PROPN 
signi, PROPN 
ﬁcantly, ADV 
reduces, VERB 
breast, NOUN 
cancer, NOUN 
stem, NOUN 
cell, NOUN 
activity, NOUN 
increases, VERB 
ef, PROPN 
ﬁ-, NOUN 

, SPACE 
cacy, NOUN 
inhibiting, VERB 
HER2, PROPN 
HER2, PROPN 
dependent, ADJ 
-independent, ADJ 
mechanisms, NOUN 
Clin, PROPN 

, SPACE 
Cancer, PROPN 
Res, PROPN 
2013;19:643, NOUN 
56, NUM 

, SPACE 
19, NUM 
Glover, PROPN 
SJ, PROPN 
Gall, PROPN 
M, PROPN 
Schoenborn, PROPN 
Kellenberger, PROPN 
O, PROPN 
Wagener, PROPN 
M, PROPN 
Garnero, PROPN 
P, PROPN 
Boonen, PROPN 
S, PROPN 
et, PROPN 
al, PROPN 
Establishing, VERB 
reference, NOUN 
interval, NOUN 
bone, NOUN 
turnover, NOUN 
markers, NOUN 
637, NUM 
healthy, ADJ 

, SPACE 
young, ADJ 
premenopausal, ADJ 
women, NOUN 
United, PROPN 
Kingdom, PROPN 
France, PROPN 
Belgium, PROPN 

, SPACE 
United, PROPN 
States, PROPN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2009;24:389, PROPN 
97, NUM 

, SPACE 
20, NUM 
Bendre, PROPN 
MS, PROPN 
Margulies, PROPN 
AG, PROPN 
Walser, PROPN 
B, PROPN 
Akel, PROPN 
NS, PROPN 
Bhattacharrya, PROPN 
S, PROPN 
Skinner, PROPN 
RA, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
Tumor, NOUN 
derived, VERB 
interleukin-8, NOUN 
stimulates, NOUN 
osteolysis, NOUN 
independent, ADJ 
receptor, NOUN 
acti-, NOUN 

, SPACE 
vator, NOUN 
nuclear, ADJ 
factor, NOUN 
kappaB, PROPN 
ligand, NOUN 
pathway, NOUN 
Cancer, PROPN 
Res, PROPN 
2005;65:11001, NOUN 
9, NUM 

, SPACE 
21, NUM 
Kelly, PROPN 
T, PROPN 
Suva, PROPN 
LJ, PROPN 
Huang, PROPN 
Y, PROPN 
Macleod, PROPN 
V, PROPN 
Miao, PROPN 
HQ, PROPN 
Walker, PROPN 
RC, PROPN 
et, PROPN 
al, PROPN 
Expression, PROPN 
ofheparanase, NOUN 
primary, ADJ 
breast, NOUN 
tumors, NOUN 
promotes, VERB 
bone, NOUN 
resorption, NOUN 
absence, NOUN 

, SPACE 
detectable, ADJ 
bone, NOUN 
metastases, NOUN 
Cancer, PROPN 
Res, PROPN 
2005;65:5778, NOUN 
84, NUM 

, SPACE 
22, NUM 
Ben, PROPN 
Baruch, PROPN 
Bengali, PROPN 
KM, PROPN 
Biragyn, ADV 
Johnston, PROPN 
JJ, PROPN 
Wang, PROPN 
JM, PROPN 
Kim, PROPN 
J, PROPN 
et, PROPN 
al, PROPN 
Interleukin-8, PROPN 

, SPACE 
receptor, NOUN 
beta, NOUN 
role, NOUN 
carboxyl, PROPN 
terminus, NOUN 
signal, NOUN 
transduction, NOUN 
J, PROPN 
Biol, PROPN 
Chem, PROPN 

, SPACE 
1995;270:9121, NUM 
8, NUM 

, SPACE 
23, NUM 
Ben, PROPN 
Baruch, PROPN 
Bengali, PROPN 
K, PROPN 
Tani, PROPN 
K, PROPN 
Xu, PROPN 
L, PROPN 
Oppenheim, PROPN 
JJ, PROPN 
Wang, PROPN 
JM, PROPN 
IL-8, X 
NAP-2, PROPN 
differin, NOUN 
capacities, NOUN 
bind, VERB 
chemoattract, VERB 
293, NUM 
cells, NOUN 
transfected, VERB 
IL-8, NOUN 
re-, ADP 

, SPACE 
ceptor, NOUN 
type, NOUN 
type, NOUN 
B., PROPN 
Cytokine, PROPN 
1997;9:37, PROPN 
45, NUM 

, SPACE 
24, NUM 
Simonet, NOUN 
WS, NOUN 
Hughes, PROPN 
TM, PROPN 
Nguyen, PROPN 
HQ, PROPN 
Trebasky, PROPN 
LD, PROPN 
Danilenko, PROPN 
DM, PROPN 
Medlock, PROPN 
ES, PROPN 

, SPACE 
Long, ADJ 
term, NOUN 
impaired, VERB 
neutrophil, NOUN 
migration, NOUN 
mice, NOUN 
overexpressing, VERB 
human, PROPN 

, SPACE 
interleukin-8, NOUN 
J, PROPN 
Clin, PROPN 
Invest, PROPN 
1994;94:1310, PROPN 
9, NUM 

, SPACE 
25, NUM 
Hanson, PROPN 
JC, PROPN 
Bostick, PROPN 
MK, PROPN 
Campe, PROPN 
CB, PROPN 
Kodali, PROPN 
P, PROPN 
Lee, PROPN 
G, PROPN 
Yan, PROPN 
J, PROPN 
et, PROPN 
al, PROPN 
Transgenic, ADJ 
overex, ADJ 
pression, NOUN 
interleukin-8, NOUN 
mouse, NOUN 
liver, NOUN 
protects, NOUN 
galactosamine, NOUN 
endotoxin, PROPN 

, SPACE 
toxicity, NOUN 
J, PROPN 
Hepatol, PROPN 
2006;44:359, NOUN 
67, NUM 

, SPACE 
26, NUM 
Bouxsein, PROPN 
ML, PROPN 
Boyd, PROPN 
SK, PROPN 
Christiansen, PROPN 
BA, PROPN 
Guldberg, PROPN 
Jepsen, PROPN 
KJ, PROPN 
Muller, PROPN 
R., PROPN 
Guidelines, PROPN 

, SPACE 
assessment, NOUN 
bone, NOUN 
microstructure, NOUN 
rodents, NOUN 
micro, ADJ 
computed, ADJ 
tomogra-, NOUN 

, SPACE 
phy, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2010;25:1468, PROPN 
86, NUM 

, SPACE 
27, NUM 
Fowler, PROPN 
TW, PROPN 
McKelvey, PROPN 
KD, PROPN 
Akel, PROPN 
NS, PROPN 
Vander, PROPN 
Schilden, PROPN 
J, PROPN 
Bacon, PROPN 
AW, PROPN 
Bracey, PROPN 
JW, PROPN 
et, PROPN 
al, PROPN 
Low, ADJ 
bone, NOUN 
turnover, NOUN 
low, ADJ 
BMD, PROPN 
syndrome, NOUN 
effect, NOUN 
intermittent, ADJ 
PTH, PROPN 

, SPACE 
treatment, NOUN 
PLoS, PROPN 
2012;7, NOUN 
e42967, PROPN 

, SPACE 
28, NUM 
Suva, PROPN 
LJ, PROPN 
Hartman, PROPN 
E, PROPN 
Dilley, PROPN 
JD, PROPN 
Russell, PROPN 
S, PROPN 
Akel, PROPN 
NS, PROPN 
Skinner, PROPN 
RA, PROPN 
et, PROPN 
al, PROPN 
Platelet, PROPN 
dysfunc-, ADJ 

, SPACE 
tion, NOUN 
high, ADJ 
bone, NOUN 
mass, NOUN 
phenotype, NOUN 
murine, NOUN 
model, NOUN 
platelet, ADJ 
type, NOUN 
von, PROPN 

, SPACE 
Willebrand, PROPN 
disease, NOUN 
J, PROPN 
Pathol, PROPN 
2008;172:430, NUM 
9, NUM 

, SPACE 
2, NUM 

, SPACE 
9]Perrien, NOUN 
DS, PROPN 
Akel, PROPN 
NS, PROPN 
Edwards, PROPN 
PK, PROPN 
Carver, PROPN 
AA, PROPN 
Bendre, PROPN 
MS, PROPN 
Swain, PROPN 
FL, PROPN 
et, PROPN 
al, PROPN 
Inhibin, PROPN 

, SPACE 
endocrine, NOUN 
stimulator, NOUN 
bone, NOUN 
mass, NOUN 
strength, NOUN 
Endocrinology, NOUN 
2007;148:1654, NUM 
65, NUM 

, SPACE 
30, NUM 
Washam, PROPN 
CL, PROPN 
Byrum, PROPN 
SD, PROPN 
Leitzel, PROPN 
K, PROPN 
Ali, PROPN 
SM, PROPN 
Tackett, PROPN 
AJ, PROPN 
Gaddy, PROPN 
D, PROPN 
et, PROPN 
al, PROPN 
Identi, ADJ 
ﬁcation, NOUN 

, SPACE 
PTHrP, NOUN 
12, NUM 
48, NUM 
plasma, NOUN 
biomarker, NOUN 
associated, VERB 
breast, NOUN 
cancer, NOUN 
bone, NOUN 
metasta-, NOUN 

, SPACE 
sis, NOUN 
Cancer, PROPN 
Epidemiol, PROPN 
Biomarkers, PROPN 
Prev, PROPN 
2013;22:972, PUNCT 
83.[31, X 
Bertini, PROPN 
R, NOUN 
Allegretti, PROPN 
M, PROPN 
Bizzarri, PROPN 
C, PROPN 
Moriconi, PROPN 
Locati, PROPN 
M, PROPN 
Zampella, PROPN 
G, PROPN 
et, PROPN 
al, PROPN 
Noncom-, PROPN 

, SPACE 
petitive, ADJ 
allosteric, ADJ 
inhibitors, NOUN 
ﬂammatory, ADJ 
chemokine, ADJ 
receptors, NOUN 
CXCR1, PROPN 

, SPACE 
CXCR2, PROPN 
prevention, NOUN 
reperfusion, NOUN 
injury, NOUN 
Proc, PROPN 
Natl, PROPN 
Acad, PROPN 
Sci, PROPN 
U, PROPN 
S, NOUN 
2004;101:11791, NUM 
6, NUM 

, SPACE 
32, NUM 
Salcedo, PROPN 
R, PROPN 
Martins, PROPN 
Green, PROPN 
M, PROPN 
Gertz, PROPN 
B, PROPN 
Oppenheim, PROPN 
JJ, PROPN 
Murphy, PROPN 
WJ, NOUN 
Combined, VERB 
admin, NOUN 
istration, NOUN 
antibodies, VERB 
human, ADJ 
interleukin, NOUN 
8, NUM 
epidermal, ADJ 
growth, NOUN 
factor, NOUN 
receptor, NOUN 

, SPACE 
results, NOUN 
increased, VERB 
antimetastatic, ADJ 
effects, NOUN 
human, ADJ 
breast, NOUN 
carcinoma, NOUN 
xenografts, PROPN 

, SPACE 
Clin, PROPN 
Cancer, PROPN 
Res, PROPN 
2002;8:2655, NOUN 
65, NUM 

, SPACE 
33, NUM 
Aalinkeel, PROPN 
R, PROPN 
Nair, PROPN 
MP, PROPN 
Sufrin, PROPN 
G, PROPN 
Mahajan, PROPN 
SD, PROPN 
Chadha, PROPN 
KC, PROPN 
Chawda, PROPN 
RP, PROPN 
et, PROPN 
al, PROPN 
Gene, PROPN 
ex-, NOUN 

, SPACE 
pression, NOUN 
angiogenic, ADJ 
factors, NOUN 
correlates, VERB 
metastatic, ADJ 
potential, NOUN 
prostate, NOUN 
cancer, NOUN 

, SPACE 
cells, NOUN 
Cancer, PROPN 
Res, PROPN 
2004;64:5311, PROPN 
21, NUM 

, SPACE 
34, NUM 
Zhu, PROPN 
YM, PROPN 
Webster, PROPN 
SJ, PROPN 
Flower, PROPN 
D, PROPN 
Woll, PROPN 
PJ, PROPN 
Interleukin-8, PROPN 
CXCL8, PROPN 
growth, NOUN 
factor, NOUN 
forhuman, NOUN 
lung, NOUN 
cancer, NOUN 
cells, NOUN 
Br, PROPN 
J, PROPN 
Cancer, PROPN 
2004;91:1970, PROPN 
6, NUM 

, SPACE 
35, NUM 
Chung, PROPN 
HW, PROPN 
Jang, PROPN 
S, PROPN 
Lim, PROPN 
JB, PROPN 
Clinical, ADJ 
implications, NOUN 
diagnostic, ADJ 
usefulness, NOUN 
correla-, NOUN 

, SPACE 
tion, NOUN 
soluble, ADJ 
major, ADJ 
histocompatibility, NOUN 
complex, ADJ 
class, NOUN 
chain, NOUN 
related, VERB 
mole-, ADJ 

, SPACE 
cule, NOUN 
protumorigenic, ADJ 
cytokines, NOUN 
pancreatic, ADJ 
ductal, ADJ 
adenocarcinoma, NOUN 
Cancer, NOUN 

, SPACE 
2013;119:233, NUM 
44, NUM 

, SPACE 
36, NUM 
Ewington, PROPN 
L, PROPN 
Taylor, PROPN 
Sriraksa, PROPN 
R, PROPN 
Horimoto, PROPN 
Y, PROPN 
Lam, PROPN 
EW, PROPN 
El, PROPN 
Bahrawy, PROPN 
MA, PROPN 
expres-, NOUN 

, SPACE 
sion, NOUN 
interleukin-8, NOUN 
interleukin-8, NOUN 
receptors, NOUN 
endometrial, ADJ 
carcinoma, NOUN 

, SPACE 
Cytokine, PROPN 
2012;59:417, ADV 
22, NUM 

, SPACE 
37, NUM 
Li, PROPN 
KC, PROPN 
Huang, PROPN 
YH, PROPN 
Ho, PROPN 
CY, PROPN 
Chu, PROPN 
CY, PROPN 
Cha, PROPN 
ST, PROPN 
Tsai, PROPN 
HH, PROPN 
et, PROPN 
al, PROPN 
role, NOUN 
IL-8, NOUN 
SDF-1alpha, PROPN 
CXCR4, PROPN 
induced, VERB 
angiogenesis, NOUN 
laryngeal, ADJ 
hypopharyngeal, ADJ 
squamous, ADJ 

, SPACE 
cell, NOUN 
carcinoma, NOUN 
Oral, ADJ 
Oncol, PROPN 
2012;48:507, NOUN 
15, NUM 

, SPACE 
38, NUM 
Zakrzewska, PROPN 
Kozlowski, PROPN 
L, PROPN 
Wojtukiewicz, PROPN 
M., PROPN 
Value, PROPN 
interleukin-8, NUM 
determination, NOUN 
indiagnosis, NOUN 
benign, ADJ 
malignant, ADJ 
breast, NOUN 
tumor, NOUN 
Pol, PROPN 
Merkur, PROPN 
Lekarski, PROPN 
2002;13:302, PROPN 
4, NUM 

, SPACE 
39, NUM 
Lehrer, PROPN 
S, PROPN 
Diamond, PROPN 
EJ, PROPN 
Mamkine, PROPN 
B, PROPN 
Stone, PROPN 
NN, PROPN 
Stock, PROPN 
RG, PROPN 
Serum, PROPN 
interleukin-8, ADV 
elevat, NOUN 
ed, NOUN 
men, NOUN 
prostate, NOUN 
cancer, NOUN 
bone, NOUN 
metastases, NOUN 
Technol, NOUN 
Cancer, PROPN 
Res, PROPN 
Treat, PROPN 

, SPACE 
2004;3:411, NUM 

, SPACE 
40, NUM 
S, PROPN 
tJ, X 
o, NOUN 
h, NOUN 
nM, PROPN 
L, NOUN 
iY, PUNCT 
Z, PROPN 
h, NOUN 
o, PROPN 
uX, X 
D, PROPN 
e, NOUN 
n, NOUN 
n, NUM 
yP, NUM 
H, PROPN 
oC, NOUN 
M, PROPN 
M, PROPN 
o, PROPN 
n, PROPN 
t, PROPN 
e, NOUN 
m, VERB 
g, PROPN 
n, PROPN 
oC, NOUN 
e, PROPN 
ta, PROPN 
l, PROPN 
.I, PROPN 
n, PROPN 
t, PROPN 
e, PROPN 
r, PROPN 
l, PROPN 
e, PROPN 
u, PROPN 
k, PROPN 
n, CCONJ 

, SPACE 
6, NUM 
interleukin, NOUN 
8, NUM 
potential, ADJ 
biomarkers, NOUN 
oral, ADJ 
cavity, NOUN 
oropharyngeal, ADJ 

, SPACE 
squamous, ADJ 
cell, NOUN 
carcinoma, NOUN 
Arch, PROPN 
Otolaryngol, PROPN 
Head, PROPN 
Neck, PROPN 
Surg, PROPN 
2004;130, NUM 

, SPACE 
929, NUM 
35, NUM 

, SPACE 
41, NUM 
Boucharaba, PROPN 
Serre, PROPN 
CM, PROPN 
Gres, PROPN 
S, PROPN 
Saulnier, PROPN 
Blache, PROPN 
JS, PROPN 
Bordet, PROPN 
JC, PROPN 
Guglielmi, PROPN 
J, PROPN 
et, PROPN 
al, PROPN 
Platelet, ADV 
derived, VERB 
lysophosphatidic, ADJ 
acid, NOUN 
supports, VERB 
progression, NOUN 
osteolytic, ADJ 
bone, NOUN 

, SPACE 
metastases, NOUN 
breast, NOUN 
cancer, NOUN 
J, PROPN 
Clin, PROPN 
Invest, PROPN 
2004;114:1714, NUM 
25, NUM 

, SPACE 
42, NUM 
Korkaya, PROPN 
H, PROPN 
Liu, PROPN 
S, PROPN 
Wicha, PROPN 
MS, PROPN 
Breast, NOUN 
cancer, NOUN 
stem, NOUN 
cells, NOUN 
cytokine, ADJ 
networks, NOUN 

, SPACE 
tumor, NOUN 
microenvironment, NOUN 
J, PROPN 
Clin, PROPN 
Invest, PROPN 
2011;121:3804, NUM 
9, NUM 

, SPACE 
43, NUM 
Lin, PROPN 
Y, PROPN 
Huang, PROPN 
R, PROPN 
Chen, PROPN 
L, PROPN 
Li, PROPN 
S, PROPN 
Shi, PROPN 
Q, PROPN 
Jordan, PROPN 
C, PROPN 
et, PROPN 
al, PROPN 
Identi, ADJ 
ﬁcation, NOUN 
interleukin-8, NOUN 

, SPACE 
estrogen, NOUN 
receptor, NOUN 
regulated, VERB 
factor, NOUN 
involved, VERB 
breast, NOUN 
cancer, NOUN 
invasion, NOUN 
angiogen-, NOUN 

, SPACE 
esis, NOUN 
protein, NOUN 
arrays, NOUN 
Int, PROPN 
J, PROPN 
Cancer, PROPN 
2004;109:507, PROPN 
15, NUM 

, SPACE 
44, NUM 
Moscova, PROPN 
M, PROPN 
Marsh, PROPN 
DJ, PROPN 
Baxter, PROPN 
RC, PROPN 
Protein, NOUN 
chip, NOUN 
discovery, NOUN 
secreted, VERB 
proteins, NOUN 
regulat-, ADV 

, SPACE 
ed, NOUN 
phosphatidylinositol, NOUN 
3, NUM 
kinase, NOUN 
pathway, NOUN 
ovarian, ADJ 
cancer, NOUN 
cell, NOUN 
lines, NOUN 
CancerR, PUNCT 

, SPACE 
es, ADP 
2006;66:1376, PROPN 
83, NUM 

, SPACE 
45, NUM 
Van, PROPN 
Damme, PROPN 
J, PROPN 
Decock, PROPN 
B, PROPN 
Lenaerts, PROPN 
JP, PROPN 
Conings, PROPN 
R, NOUN 
Bertini, PROPN 
R, NOUN 
Mantovani, PROPN 
et, PROPN 
al, PROPN 
Identi-ﬁcation, NOUN 
sequence, NOUN 
analysis, NOUN 
chemotactic, ADJ 
factors, NOUN 
monocytes, NOUN 
produced, VERB 
nor-, NOUN 

, SPACE 
mal, ADJ 
transformed, VERB 
cells, NOUN 
stimulated, VERB 
virus, NOUN 
double, ADJ 
stranded, VERB 
RNA, PROPN 
cytokine, NOUN 
Eur, PROPN 
J, PROPN 
Immunol, PROPN 
1989;19:2367, PROPN 
73, NUM 

, SPACE 
46, NUM 
Van, NOUN 
den, NOUN 
Steen, PROPN 
PE, PROPN 
Proost, PROPN 
P, NOUN 
Wuyts, PROPN 
Van, PROPN 
Damme, PROPN 
J, PROPN 
Opdenakker, PROPN 
G., PROPN 
Neutrophil, PROPN 

, SPACE 
gelatinase, NOUN 
B, NOUN 
potentiates, NOUN 
interleukin-8, VERB 
tenfold, ADV 
aminoterminal, ADJ 
processing, NOUN 
where-, NUM 

, SPACE 
degrades, VERB 
CTAP, PROPN 
III, PROPN 
PF-4, PROPN 
GRO-, NUM 
alpha, NOUN 
leaves, VERB 
RANTES, NOUN 
MCP-2, PROPN 
intact, ADJ 

, SPACE 
Blood, NOUN 
2000;96:2673, NOUN 
81, NUM 

, SPACE 
47, NUM 
Van, PROPN 
Den, PROPN 
Steen, PROPN 
PE, PROPN 
Wuyts, PROPN 
Husson, PROPN 
SJ, PROPN 
Proost, PROPN 
P, NOUN 
Van, PROPN 
Damme, PROPN 
J, PROPN 
Opdenakker, PROPN 
G.Gelatinase, PROPN 
B, PROPN 
MMP-9, PROPN 
neutrophil, PROPN 
collagenase, PROPN 
MMP-8, PROPN 
process, VERB 
chemokineshuman, NOUN 
GCP-2, PROPN 
CXCL6, PROPN 
ENA-78, PROPN 
CXCL5, PROPN 
mouse, VERB 
GCP-2, PROPN 
LIX, PROPN 
modulate, VERB 

, SPACE 
physiological, ADJ 
activities, NOUN 
Eur, PROPN 
J, PROPN 
Biochem, PROPN 
2003;270:3739, NUM 
49.185, NUM 
A., NOUN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
