Original, ADJ 
nomenclature, NOUN 
symbols, NOUN 
units, NOUN 
Report, PROPN 

, SPACE 
ASBMR, PROPN 
Histomorphometry, PROPN 
Nomenclature, PROPN 
Committee, PROPN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 

, SPACE 
1987;2:595, NUM 
610, NUM 

, SPACE 
29, NUM 
Sibonga, PROPN 
JD, PROPN 
Evans, PROPN 
HJ, PROPN 
Sung, PROPN 
HG, PROPN 
Spector, PROPN 
ER, PROPN 
Lang, PROPN 
TF, PROPN 
Oganov, PROPN 
VS, PROPN 
et, PROPN 
al, PROPN 
Recovery, PROPN 

, SPACE 
space, NOUN 
ﬂight, NOUN 
induced, VERB 
bone, NOUN 
loss, NOUN 
bone, NOUN 
mineral, NOUN 
density, NOUN 
long, ADJ 
duration, NOUN 
missions, NOUN 

, SPACE 
asﬁtted, VERB 
exponential, ADJ 
function, NOUN 
Bone, NOUN 
2007;41:973, NOUN 
8, NUM 

, SPACE 
30, NUM 
Lang, PROPN 
TF, PROPN 
Leblanc, PROPN 
AD, PROPN 
Evans, PROPN 
HJ, PROPN 
Lu, PROPN 
Y., PROPN 
Adaptation, PROPN 
proximal, ADJ 
femur, NOUN 
skeletal, ADJ 

, SPACE 
reloading, NOUN 
long, ADJ 
duration, NOUN 
space, NOUN 
ﬂight, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2006;21:1224, NOUN 
30.[31, PROPN 
Bandstra, ADJ 
ER, PROPN 
Thompson, PROPN 
RW, PROPN 
Nelson, PROPN 
GA, PROPN 
Willey, PROPN 
JS, PROPN 
Judex, PROPN 
S, PROPN 
Cairns, PROPN 
MA, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
Musculoskeletal, PROPN 
changes, NOUN 
mice, NOUN 
20, NUM 
50, NUM 
cGy, NOUN 
simulated, VERB 
galactic, ADJ 
cosmic, ADJ 

, SPACE 
rays, NOUN 
Radiat, PROPN 
Res, PROPN 
2009;172:21, NUM 
9, NUM 

, SPACE 
32, NUM 
Halloran, PROPN 
BP, NOUN 
Ferguson, PROPN 
VL, PROPN 
Simske, PROPN 
SJ, PROPN 
Burghardt, PROPN 
Venton, PROPN 
LL, PROPN 
Majumdar, PROPN 
S., PROPN 

, SPACE 
Changes, NOUN 
bone, NOUN 
structure, NOUN 
mass, NOUN 
advancing, VERB 
age, NOUN 
male, ADJ 
C57BL/6J, PROPN 

, SPACE 
mouse, PROPN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2002;17:1044, NOUN 
50, NUM 

, SPACE 
33, NUM 
Glatt, PROPN 
V, PROPN 
Canalis, PROPN 
E, PROPN 
Stadmeyer, PROPN 
L, PROPN 
Bouxsein, PROPN 
ML, PROPN 
Age, NOUN 
related, VERB 
changes, NOUN 
trabecular, ADJ 
archi-, ADJ 

, SPACE 
tecture, NOUN 
differ, VERB 
female, ADJ 
male, ADJ 
C57BL/6J, PROPN 
mice, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2007;22:1197, PROPN 
207, NUM 

, SPACE 
34, NUM 
Ferguson, PROPN 
VL, PROPN 
Ayers, PROPN 
RA, PROPN 
Bateman, PROPN 
TA, PROPN 
Simske, PROPN 
SJ, PROPN 
Bone, NOUN 
development, NOUN 
age, NOUN 
related, VERB 

, SPACE 
bone, NOUN 
loss, NOUN 
male, ADJ 
C57BL/6J, PROPN 
mice, NOUN 
Bone, NOUN 
2003;33:387, NOUN 
98, NUM 

, SPACE 
35, NUM 
Willey, PROPN 
JS, PROPN 
Lloyd, PROPN 
SA, PROPN 
Robbins, PROPN 
Bourland, PROPN 
JD, PROPN 
Smith, PROPN 
Sielicki, PROPN 
H, PROPN 
Bowman, PROPN 
LC, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
Early, ADJ 
increase, NOUN 
osteoclast, ADJ 
number, NOUN 
mice, NOUN 
body, NOUN 
irradiation, NOUN 

, SPACE 
2, NUM 
Gy, PROPN 
X, NOUN 
rays, NOUN 
Radiat, PROPN 
Res, PROPN 
2008;170:388, NUM 
92, NUM 

, SPACE 
36, NUM 
Lloyd, PROPN 
SA, PROPN 
Travis, PROPN 
ND, PROPN 
Lu, PROPN 
T, PROPN 
Bateman, PROPN 
TA, PROPN 
Development, NOUN 
low, ADJ 
dose, NOUN 
anti, ADJ 
resorptive, ADJ 

, SPACE 
drug, NOUN 
regimen, NOUN 
reveals, VERB 
synergistic, ADJ 
suppression, NOUN 
bone, NOUN 
formation, NOUN 
coupled, VERB 

, SPACE 
disuse, NOUN 
J, PROPN 
Appl, PROPN 
Physiol, PROPN 
2008;104:729, VERB 
38, NUM 

, SPACE 
37, NUM 
Morey, PROPN 
Holton, PROPN 
ER, PROPN 
Globus, PROPN 
RK, NOUN 
Hindlimb, NOUN 
unloading, NOUN 
growing, VERB 
rats, NOUN 
model, NOUN 

, SPACE 
predicting, VERB 
skeletal, ADJ 
changes, NOUN 
space, NOUN 
ﬂight, NOUN 
Bone, NOUN 
1998;22:83S, NOUN 
8S., NOUN 

, SPACE 
38, NUM 
Morey, PROPN 
Holton, PROPN 
E, PROPN 
Globus, PROPN 
RK, PROPN 
Kaplansky, PROPN 
Durnova, PROPN 
G., PROPN 
hindlimb, NOUN 
unloading, VERB 
rat, NOUN 

, SPACE 
model, NOUN 
literature, NOUN 
overview, NOUN 
technique, NOUN 
update, NOUN 
comparison, NOUN 
space, NOUN 
ﬂight, NOUN 

, SPACE 
data, NOUN 
Adv, PROPN 
Space, PROPN 
Biol, PROPN 
Med, PROPN 
2005;10:7, NOUN 
40, NUM 

, SPACE 
39, NUM 
Amblard, PROPN 
D, PROPN 
Lafage, PROPN 
Proust, PROPN 
MH, PROPN 
Laib, PROPN 
Thomas, PROPN 
T, PROPN 
Ruegsegger, PROPN 
P, PROPN 
Alexandre, PROPN 
C, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
Tail, PROPN 
suspension, NOUN 
induces, VERB 
bone, NOUN 
loss, NOUN 
skeletally, ADV 
mature, ADJ 
mice, NOUN 
C57BL/6J, PROPN 
strain, NOUN 

, SPACE 
C3H, PROPN 
HeJ, PROPN 
strain, VERB 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2003;18:561, NOUN 

, SPACE 
9, NUM 

, SPACE 
40, NUM 
Squire, PROPN 
M, PROPN 
Brazin, PROPN 
Keng, PROPN 
Y, PROPN 
Judex, PROPN 
S., PROPN 
Baseline, PROPN 
bone, NOUN 
morphometry, NOUN 
cellular, ADJ 

, SPACE 
activity, NOUN 
modulate, VERB 
degree, NOUN 
bone, NOUN 
loss, NOUN 
appendicular, ADJ 
skeleton, NOUN 

, SPACE 
disuse, NOUN 
Bone, NOUN 
2008;42:341, NOUN 
9.764, NUM 
S.A., PROPN 
Lloyd, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
51, NUM 
2012, NUM 
756, NUM 
764, NUM 

, SPACE 
