ELSEVIER, NOUN 
Acknowledgments, PROPN 

, SPACE 
Financial, ADJ 
support, NOUN 
research, NOUN 
provided, VERB 
grant, NOUN 

, SPACE 
Temple, PROPN 
University, PROPN 
Research, PROPN 
Incentive, PROPN 
fund, NOUN 
Temple, PROPN 
University, PROPN 
Summer, PROPN 
Research, PROPN 
Fellowship, PROPN 

, SPACE 
NIH, PROPN 
Biomedical, PROPN 
Research, PROPN 
Support, PROPN 
Grant, PROPN 

, SPACE 
References, PROPN 

, SPACE 
1, NUM 
Schwartz, PROPN 
AG, PROPN 
Whitcomb, PROPN 
JM, PROPN 
Nyce, PROPN 
JW, PROPN 
Lewbart, PROPN 
ML, PROPN 
Pashko, PROPN 
LL, PROPN 

, SPACE 
1988, NUM 
Dehydroepiandrosterone, PROPN 
structural, ADJ 
analogs, NOUN 
new, ADJ 
class, NOUN 

, SPACE 
chemopreventive, ADJ 
agents, NOUN 
Adv, PROPN 
Cancer, PROPN 
Res, PROPN 
51:391, PROPN 
425, NUM 

, SPACE 
2, X 
Oertel, PROPN 
GW, PROPN 
Benes, PROPN 
P, NOUN 
1972, NUM 
effects, NOUN 
steroids, NOUN 
glucose-6-, PRON 

, SPACE 
phosphate, ADJ 
dehydrogenase, NOUN 
J, PROPN 
Steroid, PROPN 
Chem, PROPN 
3:493, PROPN 
496, NUM 

, SPACE 
3, X 
Pashko, PROPN 
LL, PROPN 
Rovito, PROPN 
RJ, PROPN 
Williams, PROPN 
JR, PROPN 
Sobel, PROPN 
EL, PROPN 
Schwartz, PROPN 
AG, PROPN 

, SPACE 
1984, NUM 
Dehydroepiandrosterone, PROPN 
DHEA, PROPN 
3l]-methylandrost-5-, NOUN 

, SPACE 
en-17, ADV 
inhibitors, NOUN 
7,12, NUM 
dimethylbenz[a]anthracene, NOUN 
DMBA)-, PROPN 

, SPACE 
initiated, VERB 
12, NUM 
O, NOUN 
tetradecanoylphorbol-13, PROPN 
acetate, NOUN 
TPA)-, NOUN 

, SPACE 
promoted, VERB 
skin, NOUN 
papilloma, NOUN 
formation, NOUN 
mice, NOUN 
Carcinogenesis, NOUN 
5:463-, NUM 

, SPACE 
466, NUM 

, SPACE 
4, X 
Filler, PROPN 
R, NOUN 
Kobayashi, PROPN 
Y, PROPN 
Yagupolski, PROPN 
LM, PROPN 
eds, PROPN 
1993, NUM 
Organo-, PRON 

, SPACE 
fluorine, VERB 
Compounds, PROPN 
Medicinal, PROPN 
Chemistry, PROPN 
Biomedical, PROPN 
Ap-, PROPN 

, SPACE 
plications, NOUN 
Elsevier, ADJ 
Amsterdam, PROPN 

, SPACE 
5, X 
Burton, PROPN 
DJ, PROPN 
Yang, PROPN 
ZY, PROPN 
1992, NUM 
Fluorinated, PROPN 
Organometallics, NOUN 
Perflu-, PROPN 

, SPACE 
oroalkyl, PROPN 
functionalized, VERB 
perfluoroalkyl, PROPN 
organometallic, ADJ 
reagents, NOUN 

, SPACE 
organic, ADJ 
synthesis, NOUN 
Tetrahedron, PROPN 
48:189, PROPN 
275, NUM 

, SPACE 
6, X 
Kirk, PROPN 
DN, PROPN 
Toms, PROPN 
HC, PROPN 
Douglas, PROPN 
C, PROPN 
White, PROPN 
KA, PROPN 
Smith, PROPN 
KE, PROPN 
Latif, PROPN 
S, PROPN 

, SPACE 
Hubbard, PROPN 
RWP, PROPN 
1990, NUM 
survey, NOUN 
high, ADJ 
field, NOUN 
~H, PUNCT 
NMR, PROPN 
spectra, NOUN 

, SPACE 
steroid, NOUN 
hormones, NOUN 
hydroxylated, ADJ 
derivatives, NOUN 
related, VERB 
com-, NOUN 

, SPACE 
pounds, NOUN 
J, PROPN 
Chem, PROPN 
Soc, PROPN 
Perkin, PROPN 
Trans, PROPN 
2, NUM 
1567, NUM 
1594, NUM 

, SPACE 
7, X 
Blunt, PROPN 
JW, PROPN 
Stothers, PROPN 
JB, PROPN 
1977, NUM 
13C, NUM 
NMR, PROPN 
spectra, PROPN 
steroids, NOUN 

, SPACE 
survey, NOUN 
commentary, NOUN 
Org, PROPN 
Mag, PROPN 
Reson, PROPN 
9:439, PROPN 
464, NUM 

, SPACE 
8, X 
Oertel, PROPN 
GW, PROPN 
Rebelein, PROPN 
1969, NUM 
Effects, NOUN 
dehydroepianodrosterone, NOUN 

, SPACE 
conjugates, NOUN 
activity, NOUN 
ghicose-6, PROPN 
phosphate, NOUN 
dehy-, NOUN 

, SPACE 
drogenase, NOUN 
human, ADJ 
erythrocytes, NOUN 
Biochem, PROPN 
Biophys, PROPN 
Acta, PROPN 
184:459-, NUM 

, SPACE 
460, NUM 

, SPACE 
9, X 
Corey, PROPN 
EJ, PROPN 
Venkateswarlu, PROPN 
1972, NUM 
Protection, NOUN 
hydroxyl, PROPN 
groups, NOUN 

, SPACE 
tert, NOUN 
butyldimethylsilyl, ADJ 
derivatives, NOUN 
J, PROPN 
Chem, PROPN 
Soc, PROPN 
94:6190-, NUM 

, SPACE 
6191, NUM 

, SPACE 
10, X 
Gassman, PROPN 
PG, PROPN 
O'Reilly, PROPN 
NJ, PROPN 
1987, NUM 
Nucleophilic, ADJ 
addition, NOUN 
pen-, ADJ 

, SPACE 
tafluoroethyl, PROPN 
group, NOUN 
aldehydes, NOUN 
ketones, NOUN 
esters, NOUN 
J, PROPN 
Org, PROPN 
Chem, PROPN 

, SPACE 
52:2481, PROPN 
2490, NUM 

, SPACE 
11, X 
Wheeler, NOUN 
OH, NOUN 
Mateos, PROPN 
JL, PROPN 
1958, NUM 
Stereochemistry, NOUN 
reduction, NOUN 

, SPACE 
ketones, NOUN 
complex, ADJ 
metal, NOUN 
hydrides, NOUN 
J, PROPN 
Chem, PROPN 
36:1431, PROPN 
1435, NUM 

, SPACE 
56, NUM 
Steroids, PROPN 
1996, NUM 
vol, PROPN 
61, NUM 
February, PROPN 


, SPACE 
Syntheses, PROPN 
3, NUM 
substituted, VERB 
perfluoroalkyl, PROPN 
steroids, NOUN 
Williams, PROPN 
Shea, PROPN 

, SPACE 
12, NUM 
Keana, PROPN 
JFW, PROPN 
Heo, PROPN 
GS, PROPN 
Gaughan, PROPN 
GT, PROPN 
1985, NUM 
Stereospecific, NOUN 
synthesis, NOUN 

, SPACE 
difunctionalized, VERB 
2,5, NUM 
disubstituted, VERB 
cis-2,5, PROPN 
dimethylpyrrolidine, PROPN 

, SPACE 
azethoyl, PROPN 
nitroxides, NOUN 
oxidative, ADJ 
clevage, NOUN 
protected, VERB 

, SPACE 
8, NUM 
azabicyclo[3.2.1]octane, NOUN 
precursors, NOUN 
J, PROPN 
Org, PROPN 
Chem, PROPN 
50:2346, PROPN 
-2351, NOUN 

, SPACE 
13, NUM 
Corey, PROPN 
EJ, PROPN 
Suggs, PROPN 
JW, PROPN 
1975, NUM 
Pyridinium, PROPN 
chlorochromate, NOUN 
effi-, NOUN 

, SPACE 
cient, NOUN 
reagent, ADJ 
oxidation, NOUN 
primary, ADJ 
secondary, ADJ 
alcohols, NOUN 

, SPACE 
carbonyl, NOUN 
compounds, NOUN 
Tetrahedron, PROPN 
Lett, PROPN 
2647, NUM 
2650, NUM 

, SPACE 
14, NUM 
Weintraub, PROPN 
PM, PROPN 
Tiernan, PROPN 
PL, PROPN 
Benson, PROPN 
HD, PROPN 
Grunwell, PROPN 
JF, PROPN 
Johnston, PROPN 
JO, PROPN 

, SPACE 
Petrow, PROPN 
V, PROPN 
1976, NUM 
Steroidal, PROPN 
3,5, NUM 
dienes, NOUN 
J, PROPN 
Med, PROPN 
Chem, PROPN 
19:1395, PROPN 
1399, NUM 

, SPACE 
15, X 
Nagai, PROPN 
T, PROPN 
Hama, PROPN 
M, PROPN 
Yoshioka, PROPN 
M, PROPN 
Yuda, PROPN 
M, PROPN 
Yoshida, PROPN 
N, PROPN 
Ando, PROPN 
16, NUM 

, SPACE 
17, NUM 
Koyama, PROPN 
M, PROPN 
Miki, PROPN 
T, PROPN 
Kumadaki, PROPN 
1989, NUM 
Reaction, NOUN 
trifluoromethyl, NOUN 

, SPACE 
ketones, NOUN 
V., PROPN 
Dehydration, PROPN 
trifluoromethylated, VERB 
homoallyl, ADJ 
alcohols, NOUN 

, SPACE 
synthesis, NOUN 
trifluoromethylated, VERB 
dienes, NOUN 
Chem, PROPN 
Pharm, PROPN 
Bull, PROPN 
Tokyo, PROPN 

, SPACE 
37:177, NUM 
183, NUM 

, SPACE 
Corey, PROPN 
EJ, PROPN 
Anderson, PROPN 
JE, PROPN 
1967, NUM 
useful, ADJ 
method, NOUN 
conversion, NOUN 

, SPACE 
alcohols, NOUN 
iodides, NOUN 
J, PROPN 
Org, PROPN 
Chem, PROPN 
32:4160, PROPN 
-4161, NOUN 

, SPACE 
Knapp, PROPN 
FF, PROPN 
Schroepfer, PROPN 
GJ, PROPN 
1974, NUM 
novel, ADJ 
synthesis, NOUN 
4~-, PROPN 

, SPACE 
413, NUM 
methylcholest-5, NOUN 
en-31]-ol, NOUN 
6[3, NUM 
bromo-4, NUM 
methylcholest-4, PROPN 
en-, NOUN 

, SPACE 
3, NUM 
J, PROPN 
Org, PROPN 
Chem, PROPN 
39:3247, PROPN 
3250, NUM 

, SPACE 
Steroids, PROPN 
1996, NUM 
vol, PROPN 
61, NUM 
February, PROPN 
57, NUM 


, SPACE 
