Corrosion, PROPN 
transfer, NOUN 
CO2, PROPN 
liquid, ADJ 
phase, NOUN 
place, NOUN 

, SPACE 
Inner, ADJ 
oxide, NOUN 
layer, NOUN 
growth, NOUN 
mechanism, NOUN 
kinetics, NOUN 

, SPACE 
action, NOUN 
high, ADJ 
temperature, NOUN 
water, NOUN 
steam, NOUN 
iron, NOUN 
expressed, VERB 
equation, NOUN 
1, NUM 

, SPACE 
produces, VERB 
magnetite:4, NOUN 
alloyed, ADJ 
steel, NOUN 
exposed, VERB 
environment, NOUN 
magnetite, NOUN 

, SPACE 
produced, VERB 
oxides, NOUN 
alloying, VERB 
elements, NOUN 
Chromium, NOUN 
important, ADJ 

, SPACE 
element, NOUN 
alloying, NOUN 
forms, VERB 
Cr203, PROPN 
resistant, ADJ 
acidic, ADJ 
environments, NOUN 
Cross-, PROPN 

, SPACE 
sectional, ADJ 
metallography, NOUN 
inner, ADJ 
oxide, NOUN 
layer, NOUN 
formed, VERB 
situ, NOUN 
test, NOUN 
rig, NOUN 
showed, VERB 

, SPACE 
compact, ADJ 
adhered, VERB 
closely, ADV 
substrate, NOUN 
alloy, NOUN 
measured, ADJ 
thicknesses, NOUN 

, SPACE 
layer, NOUN 
found, VERB 
increase, VERB 
manner, NOUN 
analogous, ADJ 
kinetic, ADJ 
data, NOUN 
followed, VERB 

, SPACE 
parabolic, ADJ 
rate, NOUN 
law, NOUN 
surfaces, NOUN 
surface, NOUN 
finishes, NOUN 
requires, VERB 
oxide, NOUN 

, SPACE 
growth, NOUN 
governed, VERB 
outward, ADJ 
transport, NOUN 
metal, NOUN 
ions, NOUN 
underlying, VERB 
metal, NOUN 

, SPACE 
substrate, NOUN 
inward, ADJ 
transport, NOUN 
oxygen, NOUN 
described, VERB 
Potter, PROPN 
Mann23, PROPN 

, SPACE 
Effertz,43, PROPN 
magnetite, NOUN 
growth, NOUN 
work, NOUN 
ferritic, ADJ 
steels, NOUN 
transport, NOUN 
processes, VERB 

, SPACE 
place, NOUN 
solid, ADJ 
state, NOUN 
diffusion, NOUN 
bulk, ADJ 
crystal, NOUN 
lattices, NOUN 
grain, NOUN 
boundaries, NOUN 

, SPACE 
oxide, NOUN 
growth, NOUN 
occurring, VERB 
oxide, NOUN 
metal, NOUN 
interface, NOUN 
EPMA, PROPN 
analysis, NOUN 

, SPACE 
showed, VERB 
Cr, PROPN 
content, NOUN 
inner, ADJ 
layer, NOUN 
15, NUM 
17, NUM 
greater, ADJ 

, SPACE 
substrate, NOUN 
alloy, NOUN 
Tables, PROPN 
1, NUM 
3, NUM 
support, VERB 
mechanism, NOUN 
alternative, ADJ 
mechanism, NOUN 

, SPACE 
proposed, VERB 
Field, PROPN 
et, PROPN 
al.24, PROPN 
magnetite, NOUN 
growth, NOUN 
aqueous, ADJ 
medium, NOUN 
close, ADJ 

, SPACE 
access, NOUN 
metal, NOUN 
substrate, NOUN 
network, NOUN 
interconnecting, VERB 
pores, NOUN 
appear, VERB 

, SPACE 
apply, VERB 
Manolescu, PROPN 
Mayer26, PROPN 
showed, VERB 
contaminants, NOUN 
present, ADJ 

, SPACE 
low, ADJ 
levels, NOUN 
steam, NOUN 
concentrated, VERB 
factors, NOUN 
large, ADJ 
lo4, NOUN 
oxide, NOUN 
metal, NOUN 

, SPACE 
interface, NOUN 
means, NOUN 
interconnecting, VERB 
pores, NOUN 
study, NOUN 
traces, NOUN 
Cl, PROPN 

, SPACE 
S, PROPN 
contaminants, NOUN 
steam, NOUN 
detected, VERB 
interface, NOUN 
XPS, PROPN 

, SPACE 
SIMS, PROPN 
analyses, NOUN 

, SPACE 
reported, VERB 
earlier, ADV 
value, NOUN 
parabolic, ADJ 
rate, NOUN 
constant, NOUN 
determined, VERB 
SiC-, PROPN 

, SPACE 
finished, VERB 
surface, NOUN 
approximately, ADV 
twice, DET 
electropolished, ADJ 
specimens, NOUN 

, SPACE 
population, NOUN 
density, NOUN 
crystals, NOUN 
increased, VERB 
slightly, ADV 
time, NOUN 
exposure, NOUN 

, SPACE 
surface, NOUN 
finishes, NOUN 
excepting, VERB 
period, NOUN 
3, NUM 
x, SYM 
lo3, ADJ 
h, NOUN 
implies, VERB 
weight, NOUN 
gain, NOUN 

, SPACE 
principally, ADV 
growth, NOUN 
inner, ADJ 
oxide, NOUN 
layer, NOUN 
oxide, NOUN 
metal, NOUN 
interface, NOUN 

, SPACE 
generally, ADV 
known, VERB 
oxide, NOUN 
layer, NOUN 
formation, NOUN 
homogeneity, NOUN 
layer, NOUN 

, SPACE 
1354, NUM 
J., PROPN 
M., PROPN 
Lyons, PROPN 
J., PROPN 
Corish, PROPN 

, SPACE 
develops, NOUN 
strongly, ADV 
dependent, ADJ 
initial, ADJ 
state, NOUN 
metal, NOUN 
surface, NOUN 

, SPACE 
course, NOUN 
borne, VERB 
present, ADJ 
study, NOUN 
specimens, NOUN 
exhibited, VERB 
parabolic, ADJ 
kinetics, NOUN 

, SPACE 
initial, ADJ 
stages, NOUN 
reactions, NOUN 
effect, NOUN 
marked, VERB 
SiC-, PROPN 

, SPACE 
finished, VERB 
surfaces, NOUN 
probably, ADV 
fact, NOUN 
initiation, NOUN 
kinetic, ADJ 
growth, NOUN 

, SPACE 
inhibited, VERB 
prenucleated, VERB 
oxide, NOUN 
film, NOUN 
found, VERB 
present, ADJ 
specimens, NOUN 
prior, ADV 

, SPACE 
exposure, NOUN 
XPS, PROPN 
analyses, NOUN 
showed, VERB 
film, NOUN 
typically, ADV 
2, NUM 
3, NUM 
nm, NOUN 
thickness, NOUN 

, SPACE 
high, ADJ 
content, NOUN 
Crz03, PROPN 
films, NOUN 
known, VERB 
decrease, VERB 
initial, ADJ 
surface, NOUN 

, SPACE 
reactivities, NOUN 
‘6’30, PUNCT 
possible, ADJ 
explanation, NOUN 
slower, ADJ 
start, VERB 
kinetics, NOUN 
Sic, PROPN 
finished, VERB 

, SPACE 
surface, NOUN 
Fig, PROPN 
3, NUM 
lie, VERB 
nature, NOUN 
prenucleated, ADJ 
layers, NOUN 
surface, NOUN 

, SPACE 
finishes, NOUN 
degreased, VERB 
organic, ADJ 
contaminant, NOUN 
shown, VERB 
XPS, PROPN 
greater, ADJ 

, SPACE 
Sic, NOUN 
finished, VERB 
specimens, NOUN 
initial, ADJ 
stages, NOUN 
oxidative, ADJ 
process, NOUN 
adsorption, NOUN 

, SPACE 
oxygen, NOUN 
surface, NOUN 
subsequent, ADJ 
dissolution, NOUN 
underlying, VERB 
layers,44, PRON 

, SPACE 
inhibited, VERB 
organic, ADJ 
contaminants, NOUN 

, SPACE 
initial, ADJ 
delay, NOUN 
oxidative, ADJ 
process, NOUN 
overcome, VERB 
increase, NOUN 

, SPACE 
kinetic, ADJ 
growth, NOUN 
rates, NOUN 
surface, NOUN 
finishes, NOUN 
6, NUM 
x, SYM 
lo3, ADJ 
h, NOUN 
exposures, NOUN 
situ, NOUN 

, SPACE 
rig, NOUN 
growth, NOUN 
oxide, NOUN 
layer, NOUN 
Sic, PROPN 
finished, VERB 
surface, NOUN 
increased, VERB 

, SPACE 
electropolished, ADJ 
surface, NOUN 
reversal, NOUN 
situation, NOUN 
observed, VERB 
3, NUM 
x, SYM 
10, NUM 
h, NOUN 

, SPACE 
exposure, NOUN 
population, NOUN 
densities, NOUN 
magnetite, NOUN 
crystals, NOUN 
determined, VERB 

, SPACE 
surface, NOUN 
finishes, NOUN 
counting, VERB 
known, VERB 
areas, NOUN 
micrographs, NOUN 
found, VERB 
similar, ADJ 

, SPACE 
markedly, ADV 
different, ADJ 
oxidation, NOUN 
response, NOUN 
Sic, PROPN 
finished, VERB 
surface, NOUN 
cold-, X 

, SPACE 
working, NOUN 
increases, NOUN 
surface, NOUN 
roughness, NOUN 
changes, VERB 
sub, ADJ 
surface, ADJ 
region, NOUN 
rates, NOUN 

, SPACE 
diffusion, NOUN 
oxide, NOUN 
forming, VERB 
elements, NOUN 
increased, VERB 
results, NOUN 
agreement, NOUN 

, SPACE 
Foroulis, PROPN 
Uhlig45, PROPN 
found, VERB 
cold, ADJ 
working, NOUN 
affect, VERB 

, SPACE 
velocity, NOUN 
oxide, NOUN 
growth, NOUN 
pure, ADJ 
iron, NOUN 
enhance, VERB 
rate, NOUN 
growth, NOUN 
iron, NOUN 
alloys, NOUN 

, SPACE 
Working, VERB 
gas, NOUN 
metal, NOUN 
interfaces, NOUN 
Warzee, PROPN 
et, PROPN 
al, PROPN 
Giggins, PROPN 
Pettit, PROPN 
Ericsson, PROPN 

, SPACE 
found, VERB 
increase, NOUN 
number, NOUN 
grain, NOUN 
boundaries, NOUN 
caused, VERB 
cold, ADJ 
working, VERB 

, SPACE 
process, NOUN 
lead, VERB 
short, ADJ 
circuit, NOUN 
diffusion, NOUN 
chromium, NOUN 
boundaries, NOUN 

, SPACE 
oxide, NOUN 
layer, NOUN 
high, ADV 
Cr203, PROPN 
fact, NOUN 
EPMA, PROPN 
XPS, PROPN 
SIMS, PROPN 
analyses, NOUN 

, SPACE 
present, ADJ 
work, NOUN 
shown, VERB 
chromium, NOUN 
concentration, NOUN 
inner, ADJ 
oxide, NOUN 
layer, NOUN 
higher, ADJ 

, SPACE 
substrate, NOUN 
metal, NOUN 
suggests, VERB 
similar, ADJ 
process, NOUN 
occurred, VERB 

, SPACE 
Electropolishing, NOUN 
removes, VERB 
strained, ADJ 
surface, NOUN 
material, NOUN 
results, NOUN 
slower, ADJ 
oxidation, NOUN 

, SPACE 
kinetics, NOUN 

, SPACE 
XPS, PROPN 
SIMS, PROPN 
analyses, NOUN 
showed, VERB 
structures, NOUN 
layers, NOUN 
formed, VERB 

, SPACE 
surface, NOUN 
finishes, NOUN 
similar, ADJ 
slightly, ADV 
higher, ADJ 
17, NUM 
15, NUM 

, SPACE 
concentration, NOUN 
Cr, PROPN 
inner, ADJ 
layers, NOUN 
Sic, PROPN 
finished, VERB 
surfaces, NOUN 

, SPACE 
significant, ADJ 
difference, NOUN 
surface, NOUN 
finishes, NOUN 
kinetics, NOUN 
development, NOUN 

, SPACE 
protective, ADJ 
layers, NOUN 
XPS, PROPN 
SIMS, PROPN 
techniques, NOUN 
possible, ADJ 
conclude, VERB 

, SPACE 
specimens, NOUN 
exposed, VERB 
laboratory, NOUN 
test, NOUN 
rig, NOUN 
developed, VERB 
oxide, NOUN 
layers, NOUN 
broadly, ADV 
similar, ADJ 

, SPACE 
structure, NOUN 
found, VERB 
situ, NOUN 
specimens, NOUN 
growth, NOUN 
layers, NOUN 

, SPACE 
rationalized, VERB 
assuming, VERB 
growth, NOUN 
mechanism, NOUN 
details, NOUN 

, SPACE 
characterization, NOUN 
studies, NOUN 
published, VERB 
elsewhere.38, NOUN 

, SPACE 
worth, ADJ 
noting, VERB 
laboratory, NOUN 
test, NOUN 
rig, NOUN 
experiment, NOUN 
raised, VERB 
02, NUM 

, SPACE 
concentration, NOUN 
200, NUM 
pg, INTJ 
kg-, X 
3, NUM 
x, SYM 
lo3, ADJ 
h, NOUN 
evidence, NOUN 
pitting, VERB 

, SPACE 
surfaces, NOUN 
12Cr, NUM 
test, NOUN 
specimens, NOUN 
finding, VERB 
lends, NOUN 
support, VERB 
presently, ADV 
accepted, VERB 

, SPACE 
view, NOUN 
raised, VERB 
O2, PROPN 
concentrations, NOUN 
necessarily, ADV 
rise, NOUN 
pitting, NOUN 
metal, NOUN 
surface, NOUN 

, SPACE 
provided, VERB 
concentrations, NOUN 
ionic, ADJ 
contaminants, NOUN 
particular, ADJ 
Cl-, PROPN 
SOd2-, PROPN 

, SPACE 
ions, NOUN 
maintained, VERB 
low, ADJ 
levels, NOUN 
case, NOUN 
study, VERB 
feedwater, ADJ 
supply, NOUN 
test, NOUN 
rig, NOUN 

, SPACE 
corrosion, NOUN 
12Cr, NUM 
alloy, NOUN 
1355, NUM 

, SPACE 
high, ADJ 
purity, NOUN 
cation, NOUN 
conductivity, NOUN 
~0.1, PUNCT 
$, SYM 
3, NUM 
cm-, NOUN 
Cl-, PROPN 
SOa2-, PROPN 
ion, NOUN 

, SPACE 
concentrations, NOUN 
<, X 
2, NUM 
pg, NOUN 
kg-, X 
important, ADJ 
finding, NOUN 
utilities, NOUN 
compelled, VERB 

, SPACE 
operational, ADJ 
reasons, NOUN 
change, VERB 
volatile, ADJ 
alkaline, NOUN 
treatment, NOUN 
AVT, PROPN 
oxygenated, VERB 

, SPACE 
treatment, NOUN 
OT, PROPN 

, SPACE 
O2, PROPN 
concentration, NOUN 
OT, PROPN 
generally, ADV 
50, NUM 
pg, NOUN 
kg-, X 
150, NUM 
pg, INTJ 
kg-, X 

, SPACE 
O2, PROPN 
concentrations, VERB 
400, NUM 
pg, NOUN 
kg-, PROPN 
short, ADJ 
period, NOUN 
10, NUM 
days, NOUN 

, SPACE 
initial, ADJ 
start, NOUN 
procedure, NOUN 
metal, NOUN 
surfaces, NOUN 
passivated, VERB 
O2, PROPN 

, SPACE 
concentration, NOUN 
stable, ADJ 
EPRI, PROPN 
guidelines, NOUN 
OT, PROPN 
operation, NOUN 
draw, VERB 
heavily, ADV 

, SPACE 
German, ADJ 
Russian, ADJ 
experience, NOUN 
specify, VERB 
high, ADJ 
purity, NOUN 
water, NOUN 
feedwater, NOUN 
cation, NOUN 

, SPACE 
conductivity, NOUN 
<, X 
0.1, NUM 
cm-, X 
findings, NOUN 
study, NOUN 
level, NOUN 
purity, NOUN 

, SPACE 
appear, VERB 
adequate, ADJ 

, SPACE 
CONCLUSIONS, NOUN 

, SPACE 
study, NOUN 
provided, VERB 
framework, NOUN 
understanding, NOUN 
passivating, VERB 
oxide, NOUN 
growth, NOUN 

, SPACE 
12Cr, NUM 
alloy, NOUN 
turbine, NOUN 
blade, NOUN 
manufacture, NOUN 
material, NOUN 
exposed, VERB 

, SPACE 
corrosive, ADJ 
carbonic, ADJ 
acid, NOUN 
environment, NOUN 
working, NOUN 
turbine, NOUN 
layered, ADJ 
oxide, NOUN 
product, NOUN 

, SPACE 
formed, VERB 
outer, ADJ 
layer, NOUN 
consisted, VERB 
octahedral, ADJ 
shaped, ADJ 
magnetite, NOUN 
crystals, NOUN 

, SPACE 
highly, ADV 
porous, ADJ 
experimental, ADJ 
evidence, NOUN 
suggests, VERB 
crystals, NOUN 
nucleated, VERB 

, SPACE 
turbine, NOUN 
transported, VERB 
growing, VERB 
sites, NOUN 
liquid, ADJ 
steam, NOUN 
phase, NOUN 

, SPACE 
deposited, VERB 
inner, ADJ 
oxide, NOUN 
layer, NOUN 
fine, ADV 
grained, VERB 
compact, ADJ 
adhered, VERB 

, SPACE 
substrate, NOUN 
alloy, NOUN 
Cr203being, VERB 
principal, ADJ 
constituent, NOUN 
giving, VERB 
passivating, VERB 
properties, NOUN 

, SPACE 
different, ADJ 
surface, NOUN 
preparations, NOUN 
exposed, VERB 
Sic, NOUN 
finished, VERB 
electropolished, ADJ 

, SPACE 
grew, VERB 
double, ADJ 
oxide, NOUN 
layer, NOUN 
cold, ADJ 
worked, VERB 
specimens, NOUN 
approximate, ADJ 

, SPACE 
surface, NOUN 
finish, NOUN 
turbine, NOUN 
blades, NOUN 
greater, ADJ 
thickness, NOUN 
passivating, VERB 
layer, NOUN 
Parabolic, ADJ 

, SPACE 
rate, NOUN 
constants, NOUN 
k, PROPN 
=, PROPN 
1.05, NUM 
x, SYM 
10M5, NUM 
mg2, PROPN 
cmp4, PROPN 
h, NOUN 
0.50, NUM 
x, SYM 
10e5, NUM 
mg2, ADJ 
cmp4, NOUN 
h-, X 

, SPACE 
determined, ADJ 
Sic, PROPN 
finished, VERB 
electropolished, ADJ 
surfaces, NOUN 
respectively, ADV 
Exactly, ADV 
similar, ADJ 

, SPACE 
specimens, NOUN 
exposed, VERB 
control, NOUN 
experiments, NOUN 
laboratory, NOUN 
test, NOUN 
rig, NOUN 
analogous, ADJ 

, SPACE 
environments, NOUN 
developed, VERB 
similar, ADJ 
fine, ADV 
grained, VERB 
compact, ADJ 
adhering, VERB 
layers, NOUN 

, SPACE 
outer, ADJ 
layer, NOUN 
magnetite, NOUN 
crystals, NOUN 

, SPACE 
Acknowledgements, NOUN 
grateful, ADJ 
Electricity, PROPN 
Supply, PROPN 
Board, PROPN 
generous, ADJ 
support, NOUN 

, SPACE 
permission, NOUN 
carry, VERB 
situ, ADJ 
experimental, ADJ 
work, NOUN 
thank, VERB 
Professor, PROPN 
Nonnan, PROPN 
Brown, PROPN 
Dr, PROPN 
Brian, PROPN 

, SPACE 
Meenan, PROPN 
University, PROPN 
Ulster, PROPN 
Coleraine, PROPN 
XPS, PROPN 
SIMS, PROPN 
work, NOUN 
Department, PROPN 
Geography, PROPN 

, SPACE 
Dr, PROPN 
David, PROPN 
Doll, PROPN 
Electron, PROPN 
Microscope, PROPN 
Unit, PROPN 
Colin, PROPN 
Reid, PROPN 
Trinity, PROPN 
College, PROPN 
assistance, NOUN 

, SPACE 
REFERENCES, PROPN 

, SPACE 
1, NUM 
R., PROPN 
P., PROPN 
Dewey, PROPN 
T., PROPN 
H., PROPN 
McCloskey, PROPN 
N., PROPN 
F., PROPN 
Rieger, PROPN 
Paper, PROPN 
83, NUM 
JPGC, PROPN 
PWR20, PROPN 
ASME, PROPN 
New, PROPN 
York, PROPN 
1983, NUM 

, SPACE 
2, X 
W., PROPN 
Engelke, PROPN 
H., PROPN 
Jesterich, PROPN 
K., PROPN 
Schleithoff, PROPN 
H., PROPN 
Terrnuehlen, PROPN 
Proc, PROPN 
Power, NOUN 
Co@, VERB 
45, NUM 
196, NUM 
1983, NUM 

, SPACE 
3, X 
J., PROPN 
M., PROPN 
Lyons, PROPN 
J., PROPN 
Corish, PROPN 
Muter, PROPN 
Perf, PROPN 
accepted, VERB 

, SPACE 
4, X 
CEGB, PROPN 
Modern, PROPN 
Power, PROPN 
Station, PROPN 
Practice, PROPN 
Vol, PROPN 
5, NUM 
2nd, PROPN 
Edn, PROPN 
p., NOUN 
213, NUM 
Pergamon, PROPN 
Press, PROPN 
Oxford, PROPN 
1971, NUM 

, SPACE 
5, X 
J., PROPN 
Benard, PROPN 
Oxidation, NOUN 
Metals, PROPN 
Alloys, PROPN 
ed, PROPN 
D., PROPN 
L., PROPN 
Douglass, PROPN 
p., NOUN 
1, NUM 
ASM, PROPN 
Ohio, PROPN 
1971, NUM 

, SPACE 
6, X 
A., PROPN 
Atkinson, PROPN 
Rev., PROPN 
mod, PROPN 
Phys, PROPN 
57, NUM 
437, NUM 
1985, NUM 

, SPACE 
7, X 
A., PROPN 
Bruckman, PROPN 
R., PROPN 
Emmerich, PROPN 
S., PROPN 
Mrowec, PROPN 
Oxid, PROPN 
Met, PROPN 
5, NUM 
37, NUM 
1972, NUM 

, SPACE 
8, X 
G., PROPN 
C., PROPN 
Wood, PROPN 
M., PROPN 
G., PROPN 
Hobby, PROPN 
B., PROPN 
Vaszko, PROPN 
J., PROPN 
Iron, PROPN 
Steel, PROPN 
Inst, PROPN 
202, NUM 
685, NUM 
1964, NUM 

, SPACE 
9, X 
A., NOUN 
U., PROPN 
Seybolt, PROPN 
J., PROPN 
electrochem, NOUN 
Sot, PROPN 
107, NUM 
147, NUM 
1960, NUM 

, SPACE 
10, X 
H., PROPN 
E., PROPN 
Evans, PROPN 
Paper, PROPN 
MST/952, PROPN 
Institute, PROPN 
Metals, PROPN 
London, PROPN 
1988, NUM 

, SPACE 
11, X 
U., PROPN 
R., PROPN 
Evans, PROPN 
Introduction, NOUN 
Metallic, PROPN 
Corrosion, PROPN 
2nd, PROPN 
Edn, PROPN 
p., NOUN 
148, NUM 
Edward, PROPN 
Arnold, PROPN 
London, PROPN 
1963, NUM 

, SPACE 
1356, NUM 
J., PROPN 
M., PROPN 
Lyons, PROPN 
J., PROPN 
Corish, PROPN 

, SPACE 
12, NUM 
0, PUNCT 
JonasCorrosion/84, PROPN 
paper, NOUN 
55, NUM 
New, PROPN 
Orleans, PROPN 
1984, NUM 

, SPACE 
13, NUM 
0, PUNCT 
I., PROPN 
Martynova, PROPN 
0, NUM 
A., PROPN 
Povarov, PROPN 
V., PROPN 
S., PROPN 
Rabaenko, PROPN 
V., PROPN 
Sememov, PROPN 
N., PROPN 
A., PROPN 
Zaitsev, PROPN 
Therm, PROPN 
Engng, PROPN 
4, NUM 

, SPACE 
194, NUM 
1984, NUM 

, SPACE 
14, NUM 
0, PUNCT 
A., PROPN 
Povarov, PROPN 
V., PROPN 
S., PROPN 
Rabenko, PROPN 
B., PROPN 
V., PROPN 
Bogomolov, PROPN 
Therm, PROPN 
Engng, PROPN 
6, NUM 
318, NUM 
1984, NUM 

, SPACE 
15, X 
J., PROPN 
M., PROPN 
Harrison, PROPN 
J., PROPN 
F., PROPN 
Norton, PROPN 
R., PROPN 
T., PROPN 
Derricott, PROPN 
J., PROPN 
B., PROPN 
Marriott, PROPN 
Werkstoffu, PROPN 
Korrosion, PROPN 
30, NUM 
785, NUM 
1979, NUM 

, SPACE 
16, X 
M., PROPN 
J., PROPN 
Graham, PROPN 
G., PROPN 
I., PROPN 
Sproule, PROPN 
D., PROPN 
Caplan, PROPN 
M., PROPN 
Cohen, PROPN 
J., PROPN 
electrochem, NOUN 
Sot, PROPN 
119, NUM 
883, NUM 
1972, NUM 

, SPACE 
17, X 
S., PROPN 
T., PROPN 
Wlodek, PROPN 
Trans, PROPN 
metaN., PROPN 
Sor, PROPN 
230, NUM 
1078, NUM 
1964, NUM 

, SPACE 
18, X 
D., PROPN 
Caplan, PROPN 
G., PROPN 
I., PROPN 
Sproule, PROPN 
Oxid, PROPN 
Met, PROPN 
9, NUM 
459, NUM 
1975, NUM 

, SPACE 
19, X 
S., PROPN 
J., PROPN 
Allan, PROPN 
M., PROPN 
J., PROPN 
Dean, PROPN 
Proc, PROPN 
Int, PROPN 
Conf, PROPN 
Behaviour, PROPN 
High, ADJ 
Temperature, PROPN 
Alloys, NOUN 
Aggressive, PROPN 

, SPACE 
Environments, PROPN 
p., NOUN 
319, NUM 
Metals, PROPN 
Society, PROPN 
London, PROPN 
1980, NUM 

, SPACE 
20, X 
M., PROPN 
Warzee, PROPN 
J., PROPN 
Hennault, PROPN 
M., PROPN 
Maurice, PROPN 
C., PROPN 
Sonnen, PROPN 
J., PROPN 
eiectrochem, NOUN 
Sot, PROPN 
112, NUM 
670, NUM 
1965, NUM 

, SPACE 
21, X 
C., PROPN 
S., PROPN 
Giggins, PROPN 
F., PROPN 
S., PROPN 
Pettit, PROPN 
Trans, PROPN 
metall, PROPN 
Sot, PROPN 
AIME, PROPN 
245, NUM 
2495, NUM 
1969, NUM 

, SPACE 
22, NUM 
T., PROPN 
Ericsson, PROPN 
Oxid, PROPN 
Met, PROPN 
2, NUM 
401, NUM 
1970, NUM 

, SPACE 
23, NUM 
E., PROPN 
C., PROPN 
Potter, PROPN 
G., PROPN 
M., PROPN 
W., PROPN 
Mann, PROPN 
Proc, PROPN 
Ist, PROPN 
Inr, PROPN 
Congr, PROPN 
Metallic, PROPN 
Corrosion, PROPN 
London, PROPN 
1961, NUM 

, SPACE 
24, NUM 
E., PROPN 
M., PROPN 
Field, PROPN 
R., PROPN 
C., PROPN 
Stanley, PROPN 
A., PROPN 
M., PROPN 
Adams, PROPN 
D., PROPN 
R., PROPN 
Holmes, PROPN 
2nd, PROPN 
Int, PROPN 
Congress, PROPN 
Metallic, PROPN 
Corrosion, PROPN 
New, PROPN 

, SPACE 
York, PROPN 
1963, NUM 

, SPACE 
25, NUM 
J., PROPN 
E., PROPN 
Castle, PROPN 
H., PROPN 
G., PROPN 
Masterson, PROPN 
Corros, PROPN 
Sci, PROPN 
6, NUM 
93, NUM 
1966, NUM 

, SPACE 
26, NUM 
A., NOUN 
V., PROPN 
Manolescu, PROPN 
P., PROPN 
Mayer, PROPN 
Corrosion, PROPN 
paper, NOUN 
174, NUM 
Chicago, PROPN 
173, NUM 
1980, NUM 

, SPACE 
27, X 
Y., PROPN 
Asakura, PROPN 
H., PROPN 
Karasawa, PROPN 
M., PROPN 
Sakayami, PROPN 
S., PROPN 
Uchida, PROPN 
Corrosion, PROPN 
45, NUM 
119, NUM 
1989, NUM 

, SPACE 
28, X 
A., PROPN 
Iseda, PROPN 
M., PROPN 
Kubota, PROPN 
Y., PROPN 
Hagase, PROPN 
S., PROPN 
Yamamoto, PROPN 
K., PROPN 
Yoshikawa, PROPN 
Sumitomo, PROPN 
Search, PROPN 
36, NUM 
17, NUM 
1988, NUM 

, SPACE 
29, NUM 
D., PROPN 
J., PROPN 
Lees, PROPN 
P., PROPN 
C., PROPN 
Rowlands, PROPN 
P., PROPN 
Humphrey, PROPN 
O.vid, PROPN 
Met, PROPN 
27, NUM 
75, NUM 
1988, NUM 

, SPACE 
30, X 
P., PROPN 
Berge, PROPN 
J., PROPN 
Ducreux, PROPN 
P., PROPN 
Saint, PROPN 
Paul, PROPN 
Water, PROPN 
Chemistry, PROPN 
II, PROPN 
paper, NOUN 
2, NUM 
BNES, PROPN 
London, PROPN 
1980, NUM 

, SPACE 
31, NUM 
J., PROPN 
F., PROPN 
Norton, PROPN 
L., PROPN 
Blidegen, PROPN 
S., PROPN 
Canetoli, PROPN 
P., PROPN 
D., PROPN 
Frampton, PROPN 
Werkstoff, PROPN 
u, PROPN 
Korrosion, PROPN 
32, NUM 
46, NUM 
1981, NUM 

, SPACE 
32, X 
J., PROPN 
Congleton, PROPN 
R., PROPN 
N., PROPN 
Parkins, PROPN 
Corrosion, PROPN 
44, NUM 
290, NUM 
1988, NUM 

, SPACE 
33, X 
T., PROPN 
Christman, PROPN 
G., PROPN 
Cragnolino, PROPN 
Corrosion, PROPN 
44, NUM 
345, NUM 
1988, NUM 

, SPACE 
34, NUM 
D., PROPN 
W., PROPN 
Shoesmith, PROPN 
D., PROPN 
S., PROPN 
Marcey, PROPN 
D., PROPN 
C., PROPN 
Doern, PROPN 
M., PROPN 
G., PROPN 
Bailey, PROPN 
Corrosion, PROPN 
45, NUM 
149, NUM 
1989, NUM 

, SPACE 
35, X 
W., PROPN 
E., PROPN 
Ruther, PROPN 
W., PROPN 
K., PROPN 
Soppett, PROPN 
T., PROPN 
F., PROPN 
Kassner, PROPN 
Corrosion, PROPN 
44, NUM 
791, NUM 
1988, NUM 

, SPACE 
36, X 
C., PROPN 
Whiston, PROPN 
X, PROPN 
Ray, PROPN 
Methods, PROPN 
p., NOUN 
128, NUM 
Wiley, PROPN 
Chichester, PROPN 
1987, NUM 

, SPACE 
37, NUM 
B., PROPN 
J., PROPN 
Meenan, PROPN 
N., PROPN 
M., PROPN 
D., PROPN 
Brown, PROPN 
J., PROPN 
M., PROPN 
Lyons, PROPN 
J., PROPN 
Corish, PROPN 
Prog, PROPN 
Analytical, PROPN 
Chemistry, PROPN 
Steel, PROPN 

, SPACE 
Metals, PROPN 
Industry, PROPN 
ed, PROPN 
R., PROPN 
Nauche, PROPN 
p., NOUN 
371, NUM 
European, PROPN 
Commission, PROPN 
Luxemburg, PROPN 
1996, NUM 

, SPACE 
38, NUM 
B., PROPN 
J., PROPN 
Meenan, PROPN 
N., PROPN 
M., PROPN 
D., PROPN 
Brown, PROPN 
J., PROPN 
M., PROPN 
Lyons, PROPN 
J., PROPN 
Corish, PROPN 
published, VERB 

, SPACE 
39, NUM 
0, PUNCT 
A., PROPN 
Povarov, PROPN 
V., PROPN 
W., PROPN 
Semenov, PROPN 
B., PROPN 
V., PROPN 
Bogomoloy, PROPN 
Therm, PROPN 
Engng, PROPN 
33, NUM 
542, NUM 
1986, NUM 

