ELSEVIER, PROPN 
1319(9, PROPN 
25(2, NUM 

, SPACE 
~51, PUNCT 
1986(2, PROPN 
3093(I, NUM 
-448(2, X 
22(I, NUM 

, SPACE 
0(52, X 
462(5, NUM 
4533(31, NUM 
2026(6, NOUN 
23(I, NUM 

, SPACE 
~53, PUNCT 
277(9, X 
4187(4, PROPN 
860(9, PROPN 
24(2, PROPN 

, SPACE 
C(54, PROPN 
~, PUNCT 
058(9, PROPN 
3531(4, PROPN 
1106(91, NUM 
22(2, NUM 

, SPACE 
C(61, PROPN 
1996(9, NUM 
4279(4, PROPN 
317~85, NUM 
19(2, NUM 

, SPACE 
~62, PUNCT 
1038(9, PROPN 
4579(4, PROPN 
2123(91, NUM 
21(2, PROPN 

, SPACE 
C(63, PROPN 
1510(9, PROPN 
4963(4, NOUN 
1216(91, NUM 
26(2, PROPN 

, SPACE 
C(64, PROPN 
2957(9, PROPN 
~351(4, PUNCT 
1328(9, PROPN 
232, NUM 

, SPACE 
C(6~, PROPN 
401, NUM 
I(9, SYM 
475~(4, NUM 
2373(9, PROPN 
21(2, PROPN 

, SPACE 
C(66, PROPN 
5521q, NUM 
I0, PROPN 
4830(5, PROPN 
2495(0, NUM 
29(2, NUM 

, SPACE 
C(67, PROPN 
6535(10, NUM 
<, X 
q3XS, PROPN 
3502(9, PROPN 
28(2, NUM 

, SPACE 
C(68, PROPN 
~)62(9, PROPN 
4126(5, NUM 
4415(9, X 
28(2, NUM 

, SPACE 
C(69, PROPN 
4595(9, X 
4600(4, PROPN 
4344(9, NUM 
23(2, NUM 

, SPACE 
C(70, PROPN 
3.54,4(9, NUM 
4358(4, NUM 
3308(8, NUM 
19(2, NUM 

, SPACE 
C(7I, PROPN 
=, VERB 
3883(9, PROPN 
3293(4, X 
~, PUNCT 
5,10(9, NUM 
23(2, NUM 

, SPACE 
q(72, PROPN 
=, NOUN 
4484(9, PROPN 
3341(4, NUM 
632(9, NUM 
25(2, NUM 

, SPACE 
C(73, PROPN 
~, PUNCT 
4748(9, PROPN 
3460(4, PROPN 
~, PUNCT 
1835(9, PROPN 
25(2, NUM 

, SPACE 
~74, PUNCT 
~893(!0, PROPN 
3535(4, PROPN 
485(9, X 
26(2, PROPN 

, SPACE 
C(75, PROPN 
-6173(9, PUNCT 
3658(5, PROPN 
1987(9, PROPN 
28(2, NUM 

, SPACE 
C(76, PROPN 
6727(9, PROPN 
3710(5, NUM 
809(9, NUM 
28(2, NUM 

, SPACE 
C(81, PROPN 
18d2~8, NUM 
2341(5, PROPN 
237(8, NUM 
24(2, PROPN 

, SPACE 
C(82, PROPN 
3099(9, PROPN 
201~4, NUM 
341(9, NUM 
25(2, NUM 

, SPACE 
C(83, PROPN 
3016(9, PROPN 
14;;3(4, NUM 
843(9, NUM 
25(2, NUM 

, SPACE 
0(911, PROPN 
2935(7, NUM 
166(31, NUM 
2270(7, NUM 
39(2, PROPN 

, SPACE 
92, NUM 
3389(111, NUM 
51~5, NUM 
1100(11, NUM 
41(2, NUM 

, SPACE 
C(93, PROPN 
4021(11, NUM 
645(6, NUM 
3552(11, NUM 
50(3, PROPN 

, SPACE 
C(94, PROPN 
4508(I, NUM 
2, NUM 
65(6, NUM 
1700(12, NUM 
53(3, PROPN 

, SPACE 
C(95, PROPN 
531~!1, NUM 
367(0, NUM 
3117(121, NUM 
59(4, NUM 

, SPACE 
0(101, PROPN 
5804(8, NUM 
1996(51, NUM 
5654(9, NUM 
fKg2, NUM 

, SPACE 
C(II)~, PROPN 
706g(14, NUM 
1650(7, PROPN 
6166(13, NUM 
64(3, NUM 

, SPACE 
103, NUM 
6291(13, NUM 
2487(7, NUM 
5057(14, NUM 
63(3, ADJ 

, SPACE 
C(1041, PROPN 
8017(131, X 
1741(6, PROPN 
5155(121, NUM 
55131, NUM 

, SPACE 
C(IOS, PROPN 
7304(131, NUM 
2254(6, PROPN 
4220(12, NUM 
5(83, NUM 

, SPACE 
~rq~, NOUN 
defined, VERB 
trace, NOUN 
~, PROPN 
hogonalized, VERB 
t, PROPN 

, SPACE 
tensor, NOUN 

, SPACE 
2A, PROPN 
Slow, ADJ 
evaporation, NOUN 
contentrated, VERB 
THF, PROPN 
solution, NOUN 

, SPACE 
S)-2A, NUM 
afforded, VERB 
flat, ADJ 
plates, NOUN 
easily, ADV 
lose, VERB 
solvent, NOUN 

, SPACE 
exposure, NOUN 
air, NOUN 
crystals, NOUN 
monoclinic, ADJ 
space, NOUN 
group, NOUN 
P2(I, PROPN 
=, PROPN 
9.436(2, PROPN 
b=22.421(4, NUM 
c=, NOUN 

, SPACE 
9.828(4, PROPN 
13, NUM 
=, SYM 
104,33(3, PROPN 
V, NOUN 
=, SYM 
2014.6(7, PROPN 
~3, PROPN 
Z=, PROPN 
2, NUM 
dca, PROPN 
c, NOUN 

, SPACE 
=, SYM 
1.281, NUM 
g, PROPN 
cm, PROPN 
-3, PROPN 
maximum, ADJ 
20, NUM 
data, NOUN 
collection, NOUN 
45, NUM 
°, NUM 

, SPACE 
Refinement, PROPN 
504, NUM 
parameters, NOUN 
2758, NUM 
intensity, NOUN 

, SPACE 
Table, NOUN 
5, NUM 

, SPACE 
Atomic, ADJ 
coordinates, NOUN 
X, NOUN 
104, NUM 
equivalent, ADJ 
isotropic, ADJ 
displacement, NOUN 

, SPACE 
parameters, NOUN 
.82, NUM 
×, PROPN 
10.~, NUM 
2A.PdCI, NOUN 
2, NUM 

, SPACE 
Atom, PROPN 
x, SYM 
y, PROPN 
=, PROPN 
U, PROPN 
~, PROPN 
eq, X 

, SPACE 
Pd, PROPN 
5934(I, NUM 
7599(I, PROPN 
7856(I, NUM 
14(I, PROPN 

, SPACE 
CI(A, PROPN 
6663(I, NUM 
6174(I, NUM 
8142(I, NUM 
24(I, PROPN 

, SPACE 
CI(B, PROPN 
5014(I, PROPN 
7799(I, NUM 
8888(I, NUM 
21(I, X 

, SPACE 
P(I, PROPN 
6884(I, NUM 
7532(I, NUM 
6912(I, NUM 
16(I, NUM 

, SPACE 
0(2, PROPN 
8685(2, PROPN 
8715(2, PROPN 
7655(2, PROPN 
18(I, NUM 

, SPACE 
C(3, PUNCT 
8794(3, NUM 
7746(3, PROPN 
7655(2, NOUN 
21(I, NUM 

, SPACE 
C(4, PROPN 
8296(3, PROPN 
7342(3, PROPN 
7031(2, PROPN 
20(1, PROPN 

, SPACE 
C(I, VERB 
8999(3, PROPN 
10106(3, PROPN 
8212(21, NUM 
16(I, NUM 

, SPACE 
121, NUM 
9147(31, NUM 
9178(31, NUM 
8191(21, NUM 
16(I, NUM 

, SPACE 
C(13, PROPN 
9742(3, PROPN 
8720(3, X 
8697(2, X 
20, NUM 

, SPACE 
C(14, NOUN 
10207(3, PROPN 
9205(3, X 
9210(2, PROPN 
20(1, NUM 

, SPACE 
C(15, PROPN 
10088(3, PROPN 
10158(3, PROPN 
9257(2, PROPN 
18(I, NUM 

, SPACE 
C(16, PROPN 
10572(3, PROPN 
10663(3, PROPN 
9782(2, PROPN 
21(11, PROPN 

, SPACE 
C(17, PROPN 
10442(4, PROPN 
11588(3, PROPN 
9815(21, NUM 
22(15, NUM 

, SPACE 
C(18, PROPN 
9801(3, PROPN 
1203.~35, NUM 
9335(2, PROPN 
21(I, NUM 

, SPACE 
C(19, PROPN 
9328(3, PROPN 
11569(3, PROPN 
8816(21, NUM 
18(I, NUM 

, SPACE 
20, NUM 
9469(3, PROPN 
10604(3, PROPN 
8756(2, PROPN 
14(I, PROPN 

, SPACE 
C(21, ADV 
6447(4, NUM 
6685(3, X 
6307(2, NUM 
2, NUM 
I(I, X 

, SPACE 
C(22, PROPN 
7085(4, X 
5985(3, PROPN 
6064(3, X 
32(11, NUM 

, SPACE 
C(231, NUM 
5411(4, NUM 
6776(3, PROPN 
6071(2, X 
26(I, NUM 

, SPACE 
C(24, NOUN 
6687(5, PROPN 
5382(4, PROPN 
5574(3, NUM 
40(I, NUM 

, SPACE 
C(25, PROPN 
5017(5, NUM 
6179(31, NUM 
5576(2, PROPN 
32(I, NUM 

, SPACE 
26, NUM 
5667(5, X 
5493(4, PROPN 
5332(3, NUM 
39(I, NUM 

, SPACE 
C(31, PROPN 
0735(3, PROPN 
8585(3, PROPN 
0440(2, PROPN 
17(I, NUM 

, SPACE 
C(3~.I, PROPN 
7278(4, PROPN 
8707(3, PROPN 
5839(2, NUM 
2~(I, NUM 

, SPACE 
C(33, PROPN 
~, PUNCT 
7097, NUM 
4, NUM 
957~(3, NUM 
.~498(2, NOUN 
24, NUM 

, SPACE 
P{51, PROPN 
5287(I, NUM 
89{II(I, X 
7464(i, PUNCT 
Id(I, PROPN 

, SPACE 
0(52, X 
6926(2, PROPN 
10758(2, NUM 
8433(21, NUM 
21(I, X 

, SPACE 
53, NUM 
6465(3, NUM 
9~.52(3, NUM 
8429(2, NUM 
21(I, NUM 

, SPACE 
C(54, PROPN 
5402(3, PROPN 
9842(3, PROPN 
8052(2, NUM 
19, NUM 
1, NUM 

, SPACE 
C(61, PROPN 
8411(3, PROPN 
10618(3, NUM 
7684(25, NOUN 
16(I, NUM 

, SPACE 
C(62, PROPN 
7415(3, NUM 
I0962(31, PUNCT 
7817(2, PROPN 
19(I, NUM 

, SPACE 
C(63, PROPN 
6894(4, X 
1549(3, PROPN 
7372(2, X 
23(I, NUM 

, SPACE 
7(64, NUM 
7363(4, PROPN 
1776(3, PROPN 
677, NUM 
I(2, PROPN 
25, NUM 

, SPACE 
C(65, PROPN 
8363(4, PROPN 
11429(3, PROPN 
6595(2, X 
2, NUM 

, SPACE 
C(~, PROPN 
8862(4, PROPN 
11649(3, PROPN 
5967(2, NUM 
24(I, PROPN 

, SPACE 
C(OT, PROPN 
9852(4, PROPN 
11330(3, PROPN 
5815(2, X 
26(I, NUM 

, SPACE 
C(68, PROPN 
10398(4, PROPN 
10785(3, NUM 
6286(2, X 
24, NUM 

, SPACE 
C(69, PROPN 
9945[3, NUM 
10558(31, NUM 
6893(2, NUM 
19, NUM 

, SPACE 
70, NUM 
8905(3, PROPN 
10857(2, NUM 
706(X2, PROPN 
17(I, NUM 

, SPACE 
711, NUM 
3899(3, PROPN 
8864(3, NUM 
7233(2, PROPN 
16(I, NUM 

, SPACE 
C(721, NUM 
3120(3, NOUN 
8912(31, NUM 
7734(2, NUM 
20(I, PROPN 

, SPACE 
C(731, PROPN 
3599(3, PROPN 
8753(3, NUM 
6561(21, NUM 
20(I, X 

, SPACE 
C(74, NOUN 
2(166(31, NUM 
8859(31, NUM 
7559(3, NOUN 
23(I, NUM 

, SPACE 
CI75, PROPN 
2535(3, PROPN 
8694, NUM 
G, PROPN 
6384(2, PROPN 
24, NUM 

, SPACE 
X76, PROPN 
1775(3, PROPN 
8744(3, NUM 
6884(3, NUM 
23, NUM 

, SPACE 
C{81, PROPN 
5999(3, PROPN 
9207(2, NUM 
6696(2, PROPN 
15(I, NUM 

, SPACE 
82, NUM 
5812(31, NUM 
10027(3, PROPN 
6342(2, PROPN 
19(I, NUM 

, SPACE 
C(83, PROPN 
6371(41, NUM 
10196(3, PROPN 
5749(2, X 
22(I, NUM 

, SPACE 
C(96, PROPN 
7753(5, X 
7374(5, NUM 
9640(3, PROPN 
16(I, NUM 

, SPACE 
C(97, PROPN 
7231(111, NUM 
6331(111, NUM 
9649(7, NUM 
29(3, NUM 

, SPACE 
C(985, X 
7180(5, X 
6643(5, X 
9752(3, PROPN 
38, NUM 

, SPACE 
~, PUNCT 
eq~, PROPN 
~efined, VERB 
tile, ADJ 
trace, NOUN 
onhogonalized, ADJ 
U, NOUN 
j, PROPN 

, SPACE 
lensor, NOUN 


, SPACE 
M., PROPN 
Widhalm, PROPN 
et, NOUN 
al./, ADV 
Journal, PROPN 
Orgam, PROPN 
metallic, ADJ 
Chemisu3, PROPN 
+, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 
177, NUM 

, SPACE 
Table, PROPN 
6, NUM 

, SPACE 
Atomic, PROPN 
coordinates, NOUN 
x, SYM 
104, NUM 
equivalent, ADJ 
isotropic, ADJ 
displacement, NOUN 

, SPACE 
parameters, NOUN 
~2, PROPN 
×, PROPN 
10.a, NUM 
IIA, PROPN 
NiCI, PROPN 
2, NUM 

, SPACE 
Atom, PROPN 
x, PROPN 
y, PROPN 
z, PROPN 
Uceq, PROPN 

, SPACE 
Ni, PROPN 
753(1, X 
399(I, PROPN 
2472(1, NUM 
18(1, NUM 

, SPACE 
CI(A, PROPN 
297(2, NUM 
1768(2, PROPN 
3227(2, PROPN 
23(I, NUM 

, SPACE 
CI(B, PROPN 
895(2, NUM 
88(2, NUM 
1449(2, PROPN 
28(I, NUM 

, SPACE 
P(I, PROPN 
2442(2, NUM 
670(2, PROPN 
3399(2, PROPN 
19(i, NUM 

, SPACE 
N(2, X 
5993(7, PROPN 
2089(5, PROPN 
2372(5, PROPN 
19(2, PROPN 

, SPACE 
C(3, PUNCT 
5828(9, PROPN 
2653(7, X 
3281(6, PROPN 
24(2, PROPN 

, SPACE 
C(4, PROPN 
4878(9, PROPN 
2086(7, PROPN 
3792(6, PROPN 
26(2, PROPN 

, SPACE 
C(5, PROPN 
35601.9, NUM 
1707(7, PROPN 
3228(6, NUM 
24(2, NUM 

, SPACE 
COl, NOUN 
5987(8, NUM 
3143(6, PROPN 
1343(6, PROPN 
18(2, NUM 

, SPACE 
C(12, PROPN 
6643(8, PROPN 
2626(6, PROPN 
1774(6, PROPN 
17(2, NUM 

, SPACE 
C(13, PROPN 
7978(8, PROPN 
2604(7, PROPN 
1631(6, NUM 
22(2, NUM 

, SPACE 
C(14, NOUN 
8621(8, PROPN 
3066(7, PROPN 
1038(6, PROPN 
22(2, NUM 

, SPACE 
C(15, PROPN 
7971(8, PROPN 
3551(6, PROPN 
533(6, NUM 
14(2, NUM 

, SPACE 
C(16, PROPN 
8591(9, PROPN 
3961(6, PROPN 
120(6, NUM 
18(2, NUM 

, SPACE 
C(17, PROPN 
7915(9, X 
4385(7, X 
-637(6, PROPN 
23(2, NUM 

, SPACE 
C(18, PROPN 
6595(8, PROPN 
4410(6, X 
522(6, NUM 
21(2, PROPN 

, SPACE 
C(19, PROPN 
5975(9, X 
4032(6, PROPN 
139(6, PROPN 
21(2, PROPN 

, SPACE 
C(20, PROPN 
6633(8, X 
3585(6, PROPN 
688(6, NUM 
17(2, NUM 

, SPACE 
C(21, ADV 
2162(8, X 
817(7, NUM 
4585(6, PROPN 
19(2, NUM 

, SPACE 
C(22, PROPN 
2131(9, NUM 
1718(8, PROPN 
5143(6, PROPN 
29(3, NUM 

, SPACE 
C(23, PROPN 
858(9, PROPN 
18(8, PROPN 
4925(6, PROPN 
29(3, PROPN 

, SPACE 
C(24, PROPN 
1809(9, PROPN 
1797(8, NUM 
6051(7, PROPN 
33(3, NUM 

, SPACE 
C(25, PROPN 
1562(9, PROPN 
118(8, PROPN 
5824(7, PROPN 
31(3, PROPN 

, SPACE 
C(26, PROPN 
1522(9, PROPN 
1001(9, PROPN 
6391(7, PROPN 
36(3, PROPN 

, SPACE 
6'(3, NOUN 
3287(8, NUM 
329(6, PROPN 
3112(6, PROPN 
19(2, NUM 

, SPACE 
C(32, PROPN 
4394(9, NUM 
406(7, NOUN 
3634(7, PROPN 
27(2, NUM 

, SPACE 
C(33, PROPN 
5032(9, NUM 
155(7, X 
3319(7, NUM 
27(2, NUM 

, SPACE 
C(41, PROPN 
6488(9, PROPN 
1215(7, PROPN 
2384(7, NUM 
29(3, NUM 

, SPACE 
P(51, NOUN 
1366(2, PROPN 
-865(2, X 
1736(2, PROPN 
19(I, NUM 

, SPACE 
N(52, PROPN 
3596(7, PROPN 
1669(5, NUM 
742(5, PROPN 
19(2, NUM 

, SPACE 
C(53, PROPN 
2522(9, X 
897(6, NUM 
738(7, NUM 
23(2, PROPN 

, SPACE 
C(54, PROPN 
2951(8, PROPN 
~, PUNCT 
49(6, X 
534(6, NUM 
21(2, PROPN 

, SPACE 
C(55, PROPN 
1824(9, PROPN 
876(7, NUM 
584(6, NUM 
22(2, NUM 

, SPACE 
C(61, PROPN 
4033(8, PROPN 
3298(7, PROPN 
1567(6, PROPN 
20(2, PROPN 

, SPACE 
~62, PUNCT 
3515(9, PROPN 
2581(6, PROPN 
1273(6, PROPN 
18(2, NUM 

, SPACE 
C(63, PROPN 
2282(8, PROPN 
2782(7, PROPN 
1561(6, PROPN 
18(2, NUM 

, SPACE 
L~64, PROPN 
2165(8, PROPN 
3041(7, PROPN 
2081(0, PROPN 
19(2, NUM 

, SPACE 
C(65, PROPN 
3252(9, PROPN 
4390(6, PROPN 
2351(6, NUM 
18(2, NUM 

, SPACE 
C(66, PROPN 
3148(10, NUM 
5299(7, NUM 
2878(6, NUM 
26(2, PROPN 

, SPACE 
C(67, PROPN 
4197(10, NUM 
6014(7, NUM 
3135(7, X 
31(3, PROPN 

, SPACE 
C(68, PROPN 
5443(10, NUM 
5839(7, NUM 
2909(7, NUM 
35(3, PROPN 

, SPACE 
C(69, PROPN 
5595(9, X 
4958(7, PROPN 
2398(6, PROPN 
25(2, NUM 

, SPACE 
C(70, PROPN 
4499(8, NUM 
4206(6, PROPN 
2092(6, PROPN 
18(2, NUM 

, SPACE 
C(71, PROPN 
223(8, NUM 
1975(6, PROPN 
1602(6, PROPN 
21(2, PROPN 

, SPACE 
C(72, PROPN 
803(9, NUM 
2262(7, PROPN 
919(6, NUM 
25(2, NUM 

, SPACE 
C(73, PROPN 
320(9, PROPN 
2567(7, PROPN 
2190(6, PROPN 
26(2, PROPN 

, SPACE 
C(74, PROPN 
1689(9, PROPN 
3103(7, NUM 
825(7, NUM 
26(2, PROPN 

, SPACE 
C(75, PROPN 
563(10, X 
3418(7, PROPN 
2084(7, PROPN 
30(3, PROPN 

, SPACE 
C(76, PROPN 
1578(9, PROPN 
3684(7, X 
1397(7, PROPN 
31(3, PROPN 

, SPACE 
C(81, PROPN 
2836(8, PROPN 
1010(7, PROPN 
2319(6, PROPN 
19(2, PROPN 

, SPACE 
C(82, PROPN 
3510(9, PROPN 
1756(7, PROPN 
2004(7, PROPN 
26(2, PROPN 

, SPACE 
C(83, PROPN 
4605(9, X 
1817(7, PROPN 
2505(7, X 
29(3, PROPN 

, SPACE 
C(91, PROPN 
42(11(9, NUM 
1603(7, NUM 
127(6, PROPN 
27(2, NUM 

, SPACE 
C(101, PROPN 
522(17, NUM 
5914(18, NUM 
4197(15, PROPN 
129(8, NUM 

, SPACE 
C(I02, PROPN 
1479(26, NUM 
7203(16, NUM 
4650(8, PROPN 
161(12, NUM 

, SPACE 
C(104, PROPN 
-2042(60, PUNCT 
5375(45, NUM 
4355(71, NUM 
1020(126, X 

, SPACE 
C(105, PROPN 
3101(66, NUM 
4924(22, NUM 
5099(15, NUM 
570(61, NUM 

, SPACE 
U~¢to, PROPN 
defined, VERB 
trace, NOUN 
orthogonalized, ADJ 
U, NOUN 
~, PROPN 
j, PROPN 

, SPACE 
tensor, NOUN 
data, NOUN 
converged, VERB 
following, VERB 
values, NOUN 
reliability, NOUN 

, SPACE 
indices, NOUN 
R2, NOUN 
Y'.tw(Fo, NOUN 
F?)2/, PROPN 
Etw(F2)2]l, NOUN 
=, NOUN 

, SPACE 
0.182, NUM 
2192, NUM 
reflections, NOUN 
R, PROPN 
=, X 
Fol, PROPN 
F+l, PROPN 
I/, PROPN 

, SPACE 
Fo, VERB 
=, VERB 
0.067, NUM 
2758, NUM 
reflections, NOUN 
F, PROPN 
o, PROPN 
>, X 
4cr(Fo, NUM 

, SPACE 
additional, ADJ 
ordered, VERB 
THF, PROPN 
molecules, NOUN 

, SPACE 
asymmetric, ADJ 
unit, NOUN 

, SPACE 
2A, PROPN 
PdCI, PROPN 
2, NUM 
dilute, NOUN 
solution, NOUN 
S)-2A, NUM 

, SPACE 
Pd(C6HsCN)zC, NOUN 
z, NOUN 
CH2CI2, PROPN 
EtOH, PROPN 
grew, VERB 
colorless, ADJ 

, SPACE 
prisms, NOUN 
days, NOUN 
crystals, NOUN 
orthorhom-, ADJ 

, SPACE 
bic, ADJ 
space, NOUN 
group, NOUN 
P2(1)2(1)2(1, PROPN 
ffi, NOUN 
12.572(3, NUM 
b, PROPN 
ffi, NOUN 

, SPACE 
14.640(5, NOUN 
c=, PROPN 
19.617(4, ADJ 
V=3610.6(14, NOUN 
/~, PUNCT 
Z=4, PROPN 

, SPACE 
dealt--, PROPN 
1.490, NUM 
g, PROPN 
cm, PROPN 
-3, PROPN 
maximum, ADJ 
20, NUM 
data, NOUN 
collection, NOUN 

, SPACE 
60, NUM 
°, NUM 
Refinement, ADJ 
490, NUM 
parameters, NOUN 
6397, NUM 
inten-, NUM 

, SPACE 
sity, NOUN 
data, NOUN 
converged, VERB 
following, VERB 
values, NOUN 
reliabil-, X 

, SPACE 
ity, NOUN 
indices, NOUN 
wR2, PROPN 
=, SYM 
E[w(Fo, NOUN 
~, PUNCT 
F;)2, PROPN 
E[w(Fo2)2, PROPN 
~-, PUNCT 

, SPACE 
0.106, NUM 
6397, NUM 
reflections, NOUN 
R, PROPN 
ffi, VERB 
~, PUNCT 
Fol, AUX 
-IFcl, PROPN 
I/, PROPN 

, SPACE 
Fo, VERB 
=, VERB 
0.038, NUM 
5925, NUM 
reflections, NOUN 
Fo, PROPN 
>, PROPN 
4, NUM 
~, NOUN 
r(Fo, NOUN 

, SPACE 
llA., PROPN 
NiC, PROPN 
2, X 
solution, NOUN 
racemic, ADJ 
IIA, PROPN 

, SPACE 
NiCI, PROPN 
2, NUM 
.6H20, NOUN 
CH2CIJEtOH, PROPN 
grew, VERB 
needle, NOUN 
like, ADJ 
or-, NOUN 

, SPACE 
ange, NOUN 
brown, ADJ 
crystals, NOUN 
hours, NOUN 
crystals, NOUN 

, SPACE 
triclinic, ADJ 
space, NOUN 
group, NOUN 
PT, PROPN 
ffi, PROPN 
10.379(2, PROPN 
b, X 
ffi, NOUN 
14.695(2, NOUN 

, SPACE 
c--15.146(3, PROPN 
ct, PROPN 
=, PUNCT 
103.98(3, NUM 
I~, VERB 
ffi, PROPN 
91.53(3, NUM 
, NOUN 
=, PROPN 

, SPACE 
100.23(3, NUM 
V~-2220.I(8, X 
/~3, X 
Z~-2, PROPN 
dc,~ffi, PROPN 
i.305, NOUN 
g, PROPN 

, SPACE 
cm, PROPN 
-'~, PROPN 
maximum, ADJ 
20, NUM 
data, NOUN 
collection, NOUN 
46, NUM 
°, NOUN 
Refinement, NOUN 

, SPACE 
515, NUM 
parameters, NOUN 
4565, NUM 
intensity, NOUN 
data, NOUN 
converged, VERB 

, SPACE 
following, VERB 
values, NOUN 
reliability, NOUN 
indices, NOUN 
wR, PUNCT 
z, NOUN 

, SPACE 
=, PROPN 
EtW(Vo, ADJ 
2, NUM 
F))2, NOUN 
Etw(Fo2)2, NOUN 
=, VERB 
0.211, NUM 
4565, NUM 

, SPACE 
reflections, NOUN 
R, NOUN 
~, PUNCT 
E, NOUN 
Y, PROPN 
F, PROPN 
5, NUM 
Fo, INTJ 
=, VERB 
0.068, NUM 

, SPACE 
3141, NUM 
reflections, NOUN 
F, PROPN 
o, PROPN 
>, X 
4~(F, NUM 

, SPACE 
structures, NOUN 
2A., NUM 
PdCI, NOUN 
IIA, PROPN 
NiCI, PROPN 
2, NUM 
con-, NOUN 

, SPACE 
tain, NOUN 
disordered, VERB 
solvent, NOUN 
dummy, ADJ 
atoms, NOUN 

, SPACE 
introduced, VERB 
account, VERB 
Ibr, PROPN 
residual, ADJ 
electron, NOUN 
density, NOUN 

, SPACE 
4, X 
Conclusions, NOUN 

, SPACE 
general, ADJ 
usefulness, NOUN 
macrocyclic, ADJ 
diphosphine, NOUN 

, SPACE 
ligands, NOUN 
demonstrated, VERB 
palladium, NOUN 
cat-, NOUN 

, SPACE 
alyzed, VERB 
allylic, ADJ 
substitution, NOUN 
provided, VERB 
ailylic, ADJ 

, SPACE 
intermediates, NOUN 
stabilized, VERB 
steric, ADJ 
and/or, CCONJ 
electronic, ADJ 
in-, ADJ 

, SPACE 
teractions, NOUN 
predominates, VERB 
absence, NOUN 
substrates, NOUN 

, SPACE 
like, ADP 
E)-pent-3, NOUN 
ene-2, NUM 
yl, NOUN 
acetate, NOUN 
cyclohex, PROPN 
l, NOUN 
ene-3, NUM 
yl, NOUN 

, SPACE 
acetate, NOUN 
responsible, ADJ 
poor, ADJ 
e.e, PROPN 
values, NOUN 

, SPACE 
improvement, NOUN 
expected, VERB 
rigid, ADJ 
ligand, NOUN 

, SPACE 
structures, NOUN 
enlarged, ADJ 
perimeter, NOUN 
eventually, ADV 
forcing, VERB 

, SPACE 
allyl, PROPN 
complex, NOUN 
better, ADJ 
proximity, NOUN 
chiral, ADJ 

, SPACE 
environment, NOUN 
Assuming, VERB 
Curtin, PROPN 
Hammett, PROPN 
conditions, NOUN 

, SPACE 
enantioselective, ADJ 
step, NOUN 
reactant, ADJ 
control, NOUN 

, SPACE 
sense, NOUN 
magnitude, NOUN 
asymmetric, ADJ 
induction, NOUN 

, SPACE 
result, NOUN 
preference, NOUN 
allylic, ADJ 

, SPACE 
intermediate, ADJ 
regioselectivity, NOUN 
nucleophilic, ADJ 

, SPACE 
attack, NOUN 


, SPACE 
178, NUM 
M., PROPN 
Widhalm, PROPN 
¢t, NOUN 
aL, PROPN 
Journal, PROPN 
Orgam, PROPN 
~, VERB 
metallie, PROPN 
Chemistry, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 

, SPACE 
Acknowledgements, NOUN 

, SPACE 
grateful, ADJ 
Dr., PROPN 
G., PROPN 
Remberg, PROPN 
recording, VERB 

, SPACE 
FAB, PROPN 
MS, PROPN 
work, NOUN 
generously, ADV 
supported, VERB 

, SPACE 
Fends, PROPN 
zur, PROPN 
F'6rderung, PROPN 
der, NOUN 
wissenschaftlichen, VERB 
Forschung, PROPN 

, SPACE 
~sterreich, PROPN 
PO9233, PROPN 
CHE, PROPN 
P6537C, X 

, SPACE 
References, NOUN 
~, NOUN 
es, X 

, SPACE 
1, NUM 
1, NUM 
Ojima, PROPN 
ed, PROPN 
Catalytic, PROPN 
Asymmetric, PROPN 
Synthesis, PROPN 
VCH, PROPN 
Wein-, X 

, SPACE 
helm, NOUN 
1993, NUM 

, SPACE 
2, X 
H, NOUN 
Brunner, PROPN 
W., PROPN 
Zettlmeier, PROPN 
Handb, NOUN 
~, VERB 
mk, NOUN 
Enantioseleetive, PROPN 

, SPACE 
Cataly~'is, PROPN 
VCH, PROPN 
Weinheim, PROPN 
1993, NUM 

, SPACE 
3, X 
T., PROPN 
Haya, PROPN 
~, PROPN 
hi, PROPN 
M., PROPN 
Fukushima, PROPN 
M., PROPN 
Konishi, PROPN 
M., PROPN 
Kumada, PROPN 

, SPACE 
Tetrahedron, PROPN 
Left, PROPN 
21, NUM 
1980, NUM 
79, NUM 
b, X 
T., PROPN 
Hayashi, PROPN 
A., PROPN 
Yamamoto, PROPN 

, SPACE 
M, PROPN 
Hojo, PROPN 
Y., PROPN 
ira, PROPN 
J., PROPN 
Chem, PROPN 
Sac, PROPN 
Chem, PROPN 
Commun, PROPN 
1989, NUM 

, SPACE 
495, NUM 

, SPACE 
4, X 
T., PROPN 
Hayashi, PROPN 
K., PROPN 
Hayashizaki, PROPN 
T., PROPN 
Kiyoi, PROPN 
Y., PROPN 
